bom_id,product_id,part_id,qty_per_unit,bom_version,effective_date,is_optional
BOM-000414,HRV-02,ST-869,1,v2.2,2023-09-11,False
BOM-000415,HRV-02,HY-1291,2,v2.1,2024-12-28,False
BOM-000416,HRV-02,HY-397,1,v3.1,2024-01-02,False
BOM-000417,HRV-02,TR-1348,1,v1.1,2024-08-13,False
BOM-000418,HRV-02,EL-813,1,v2.1,2023-03-21,False
BOM-000419,HRV-02,BR-276,1,,2023-11-08,False
BOM-000420,HRV-02,FL-1151,3,,2024-09-18,False
BOM-000421,HRV-02,TR-1315,3,v1.2,2025-01-24,False
BOM-000422,HRV-02,HY-1179,4,v2.0,2023-02-15,False
BOM-000423,HRV-02,CB-1221,12,v2.1,2025-01-03,False
BOM-000424,HRV-02,EL-1261,1,v2.0,2024-02-24,False
BOM-000425,HRV-02,CH-1145,3,v3.2,2023-02-21,False
BOM-000426,HRV-02,BR-407,1,v3.1,2025-01-27,False
BOM-000427,HRV-02,EL-285,3,v1.0,2024-11-30,False
BOM-000428,HRV-02,ST-536,1,v3.0,2023-06-15,False
BOM-000429,HRV-02,FT-393,1,v1.0,2023-03-15,False
BOM-000430,HRV-02,FL-184,1,v2.1,2024-11-01,False
BOM-000431,HRV-02,HY-582,2,v3.1,2023-02-19,False
BOM-000432,HRV-02,FT-665,6,v1.2,2023-11-15,False
BOM-000433,HRV-02,TR-1099,1,v1.0,2023-11-18,False
BOM-000434,HRV-02,CB-225,2,v2.2,2025-05-24,False
BOM-000435,HRV-02,HY-889,2,v1.1,2024-06-16,True
BOM-000436,HRV-02,FT-558,2,v1.1,2024-01-09,False
BOM-000437,HRV-02,SC-1180,1,v3.2,2023-05-28,False
BOM-000438,HRV-02,EC-1079,2,v1.2,2024-10-25,False
BOM-000439,HRV-02,ST-843,2,v3.2,2024-03-29,False
BOM-000440,HRV-02,EN-1073,1,v1.2,2023-04-28,False
BOM-000441,HRV-02,CH-627,1,v3.0,2024-06-04,False
BOM-000442,HRV-02,HY-1074,2,v1.0,2025-03-09,False
BOM-000443,HRV-02,EN-665,1,v2.0,2024-03-19,False
BOM-000444,HRV-02,BR-499,1,v1.1,2024-06-03,False
BOM-000445,HRV-02,TR-684,1,v1.2,2024-09-12,False
BOM-000446,HRV-02,EL-248,4,v2.1,2023-06-23,False
BOM-000447,HRV-02,EN-1162,3,v1.2,2024-11-07,False
BOM-000448,HRV-02,FL-422,3,v1.0,2024-04-25,False
BOM-000449,HRV-02,SC-1268,1,v3.1,2025-03-02,True
BOM-000450,HRV-02,TR-1264,3,v2.2,2024-12-07,False
BOM-000451,HRV-02,EC-231,1,v3.1,2024-11-15,False
BOM-000452,HRV-02,SC-1132,1,v3.1,2025-01-25,False
BOM-000453,HRV-02,HY-710,2,v1.0,2023-01-05,False
BOM-000454,HRV-02,EL-1040,3,v3.0,2023-02-12,False
BOM-000455,HRV-02,TR-464,1,v2.0,2025-04-18,False
BOM-000456,HRV-02,ST-1121,1,v3.2,2024-05-22,False
BOM-000457,HRV-02,BR-175,3,v3.0,2023-05-07,False
BOM-000458,HRV-02,FT-1309,2,v3.1,2024-01-18,False
BOM-000459,HRV-02,HY-1000,1,v1.2,2023-07-21,True
BOM-000460,HRV-02,EL-131,1,v2.0,2025-02-09,False
BOM-000461,HRV-02,BR-310,2,v1.1,2025-01-18,False
BOM-000462,HRV-02,EC-1319,1,v2.2,2023-11-13,False
BOM-000463,HRV-02,BR-585,3,v1.0,2023-02-09,False
BOM-000464,HRV-02,BR-1124,2,v1.0,2025-05-14,False
BOM-000465,HRV-02,EC-831,3,v2.0,2024-10-30,True
BOM-000466,HRV-02,ST-1240,6,v2.0,,False
BOM-000467,HRV-02,EN-1039,4,v2.1,2023-03-14,False
BOM-000468,HRV-02,FL-452,1,v2.2,2023-11-16,False
BOM-000469,HRV-02,FT-741,1,v2.1,2024-10-16,True
BOM-000470,HRV-02,EC-173,1,,2024-04-13,True
BOM-000471,HRV-02,TR-209,1,v2.2,2023-09-22,False
BOM-000472,HRV-02,SC-1019,1,v2.1,2025-01-03,False
BOM-000473,HRV-02,CH-486,1,v2.0,2024-06-04,False
BOM-000474,HRV-02,ST-1237,2,,2024-06-26,False
BOM-000475,HRV-02,EC-1068,1,v1.2,2023-01-12,False
BOM-000476,HRV-02,FT-1143,2,v2.2,2025-05-21,False
BOM-000477,HRV-02,BR-573,1,v2.2,2023-08-30,False
BOM-000478,HRV-02,BR-176,1,v1.2,2025-02-08,False
BOM-000479,HRV-02,EC-731,1,v1.0,2024-10-03,False
BOM-000480,HRV-02,CB-217,2,v1.0,2024-06-16,False
BOM-000481,HRV-02,FL-200,1,v2.0,2024-01-07,False
BOM-000482,HRV-02,SC-559,3,v2.1,2024-07-26,False
BOM-000483,HRV-02,BR-906,2,v1.0,2024-09-02,False
BOM-000484,HRV-02,HY-224,3,v1.1,2024-02-19,True
BOM-000485,HRV-02,ST-349,2,v1.1,2024-09-01,False
BOM-000486,HRV-02,EN-986,1,v1.2,2023-03-28,False
BOM-000487,HRV-02,CH-829,6,v2.1,2024-01-12,True
BOM-000488,HRV-02,CB-984,1,v3.1,2024-04-09,False
BOM-000489,HRV-02,FL-404,2,v3.2,2025-02-13,False
BOM-000490,HRV-02,ST-170,1,v1.1,2025-01-08,False
BOM-000491,HRV-02,CB-866,2,v2.1,2024-01-22,False
BOM-000492,HRV-02,HY-1064,1,v2.1,2024-10-03,False
BOM-000493,HRV-02,EC-215,3,v2.2,2023-08-09,True
BOM-000494,HRV-02,CH-821,2,v1.1,2025-03-16,True
BOM-000495,HRV-02,FL-921,1,v3.1,2024-04-17,False
BOM-000496,HRV-02,EL-934,4,v3.2,2024-03-11,False
BOM-000497,HRV-02,FL-1272,2,v1.2,2024-01-10,False
BOM-000498,HRV-02,EL-1267,1,v1.2,2024-06-08,True
BOM-000499,HRV-02,TR-499,1,v3.2,2025-06-11,False
BOM-000500,HRV-02,EC-1294,1,v2.1,,False
BOM-000501,HRV-02,BR-1142,6,v1.2,2023-12-09,False
BOM-000502,HRV-02,FT-746,2,,2023-04-30,False
BOM-000503,HRV-02,TR-722,1,v3.0,2024-12-28,False
BOM-000504,HRV-02,EL-732,3,v2.2,2024-02-18,False
BOM-000505,HRV-02,ST-1093,3,v1.1,2023-01-06,False
BOM-000506,HRV-02,TR-1280,2,v1.0,2025-04-16,False
BOM-000507,HRV-02,ST-939,1,v3.1,2023-11-18,True
BOM-000508,HRV-02,BR-880,2,v2.2,2023-07-03,False
BOM-000509,HRV-02,CB-1333,12,v2.2,2024-05-29,False
BOM-000510,HRV-02,FT-766,1,v3.1,2024-01-29,False
BOM-000511,HRV-02,EL-1178,2,v1.2,2023-02-05,False
BOM-000512,HRV-02,BR-715,3,v1.0,2023-03-20,False
BOM-000513,HRV-02,CB-750,1,v1.1,,False
BOM-000514,HRV-02,ST-459,1,v2.0,2023-09-10,False
BOM-000515,HRV-02,BR-335,1,v2.1,2023-03-28,False
BOM-000516,HRV-02,EL-1140,1,v2.2,2024-11-21,True
BOM-000517,HRV-02,SC-1174,1,v2.1,2025-02-16,False
BOM-000518,HRV-02,CH-1279,1,v1.0,2024-05-09,False
BOM-000519,HRV-02,HY-1160,4,v3.0,2023-10-21,False
BOM-000520,HRV-02,EL-1013,3,v2.0,2024-07-04,False
BOM-000521,HRV-02,TR-157,1,v3.1,,False
BOM-000522,HRV-02,FL-567,3,v2.1,2024-01-15,False
BOM-000523,HRV-02,CB-123,1,v2.0,2024-01-16,False
BOM-000524,HRV-02,EC-1254,2,v1.0,2024-08-14,False
BOM-000525,HRV-02,EC-874,2,v2.1,2024-01-03,False
BOM-000526,HRV-02,FL-869,1,v3.1,2023-02-22,False
BOM-000527,HRV-02,SC-1097,1,v1.1,2025-03-31,True
BOM-000528,HRV-02,CB-614,1,v3.0,2025-04-28,False
BOM-000529,HRV-02,FT-641,2,v3.1,2024-11-15,False
BOM-000530,HRV-02,BR-156,2,v1.1,2023-01-14,False
BOM-000531,HRV-02,BR-237,1,v1.1,2025-05-26,False
BOM-000532,HRV-02,EN-794,1,v3.2,2023-06-07,False
BOM-000533,HRV-02,FL-195,1,v3.0,2024-09-04,False
BOM-000534,HRV-02,ST-447,1,v3.2,2025-03-15,False
BOM-000535,HRV-02,FL-613,1,v1.1,2024-08-13,False
BOM-000536,HRV-02,CH-243,2,v1.1,2025-05-30,False
BOM-000537,HRV-02,FL-904,3,v1.0,2025-04-07,False
BOM-000538,HRV-02,EC-845,1,v1.1,2025-04-02,False
BOM-000539,HRV-02,FT-1055,1,v3.2,2023-11-28,False
BOM-000540,HRV-02,EN-1147,1,v3.0,2025-05-04,True
BOM-000541,HRV-02,EC-1335,1,v1.1,,False
BOM-000542,HRV-02,EN-445,2,v1.1,2025-04-12,False
BOM-000543,HRV-02,ST-525,3,v3.0,2023-01-31,False
BOM-000544,HRV-02,FT-818,3,v1.2,2024-09-10,True
BOM-000545,HRV-02,BR-286,1,v2.0,2025-04-01,False
BOM-000546,HRV-02,SC-985,8,v2.0,2023-01-23,False
BOM-000547,HRV-02,SC-951,1,v2.0,2024-11-01,False
BOM-000548,HRV-02,SC-583,12,v2.1,2023-01-31,False
BOM-000549,HRV-02,TR-954,2,v1.0,2023-12-18,False
BOM-000550,HRV-02,FT-313,1,v1.1,2023-08-20,False
BOM-000551,HRV-02,SC-494,12,v2.0,2025-06-17,False
BOM-000552,HRV-02,EL-361,2,v3.0,2024-06-27,False
BOM-000553,HRV-02,TR-1179,3,,2024-04-08,False
BOM-000554,HRV-02,EN-822,4,v2.2,2024-05-31,False
BOM-000555,HRV-02,FL-109,3,v1.0,2023-11-22,False
BOM-000556,HRV-02,EC-315,1,v3.0,2023-11-24,False
BOM-000557,HRV-02,FL-683,1,v1.1,2023-01-17,False
BOM-000558,HRV-02,FL-1279,1,v2.1,2024-02-04,False
BOM-000559,HRV-02,CB-256,2,v3.2,2025-03-16,False
BOM-000560,HRV-02,CB-922,1,v1.2,2023-05-08,False
BOM-000561,HRV-02,BR-850,1,,2023-07-30,False
BOM-000562,HRV-02,BR-1242,2,v2.0,2023-05-25,False
BOM-000563,HRV-02,BR-1082,2,v1.2,2024-11-30,False
BOM-000564,HRV-02,CB-1147,2,v3.1,2024-10-26,False
BOM-000565,HRV-02,ST-239,1,,2024-05-26,False
BOM-000566,HRV-02,EN-411,12,v3.0,2025-05-13,True
BOM-000567,HRV-02,CB-861,1,v1.0,2023-11-05,False
BOM-000568,HRV-02,CH-1057,4,v2.2,2024-01-28,False
BOM-000569,HRV-02,EC-295,2,v3.0,2024-01-12,False
BOM-000570,HRV-02,ST-984,2,v2.2,2024-02-04,True
BOM-000571,HRV-02,EL-816,2,v3.1,,False
BOM-000572,HRV-02,TR-1259,2,v3.0,2024-07-22,False
BOM-000573,HRV-02,FT-767,8,v1.2,2023-07-06,False
BOM-000574,HRV-02,EL-246,1,v1.2,2025-05-10,False
BOM-000575,HRV-02,SC-268,1,v3.2,2023-09-15,False
BOM-000576,HRV-02,EC-1236,2,v3.1,2025-04-23,False
BOM-000577,HRV-02,EC-727,2,v2.0,,True
BOM-000578,HRV-02,BR-547,1,v3.2,2024-11-11,True
BOM-000579,HRV-02,CH-1317,1,v1.1,2023-10-13,False
BOM-000580,HRV-02,TR-570,2,v2.2,2025-05-09,False
BOM-000581,HRV-02,EC-811,2,v2.2,2024-08-14,False
BOM-000582,HRV-02,EN-620,12,v1.2,2025-03-25,False
BOM-000583,HRV-02,BR-831,4,v3.0,2025-01-05,False
BOM-000584,HRV-02,CH-1207,3,v1.2,2023-06-25,True
BOM-000585,HRV-02,CH-713,1,v1.0,2023-05-31,False
BOM-000586,HRV-02,BR-1272,1,v2.1,2024-09-08,False
BOM-000587,HRV-02,CB-954,2,v2.1,2023-12-21,False
BOM-000588,HRV-02,BR-748,1,v2.0,2024-11-28,False
BOM-000589,HRV-02,FL-126,1,v3.0,2024-09-28,False
BOM-000590,HRV-02,SC-921,1,v3.1,2024-07-20,True
BOM-000591,HRV-02,ST-378,1,v2.0,2023-02-01,False
BOM-000592,HRV-02,HY-410,1,v3.1,2024-10-21,False
BOM-000593,HRV-02,SC-525,1,v1.2,2025-06-07,False
BOM-000594,HRV-02,EN-1331,1,v1.1,2023-09-01,True
BOM-000595,HRV-02,SC-1285,12,v1.1,2023-02-12,False
BOM-000596,HRV-02,ST-1235,3,v1.2,2024-03-22,False
BOM-000597,HRV-02,FT-164,8,v2.1,2025-03-10,False
BOM-000598,HRV-02,CH-1284,4,v3.2,2024-06-27,False
BOM-000599,HRV-02,EN-488,3,v3.0,2024-03-02,False
BOM-000600,HRV-02,EC-1110,1,v2.1,2024-09-23,False
BOM-000601,HRV-02,FL-782,1,v2.0,2024-08-01,False
BOM-000602,HRV-02,FT-1264,1,v3.0,2025-02-01,False
BOM-000603,HRV-02,FL-625,1,v2.2,2023-09-17,False
BOM-000604,HRV-03,EN-1151,1,v3.0,,False
BOM-000605,HRV-03,EC-452,2,v1.1,2025-03-31,False
BOM-000606,HRV-03,TR-904,12,v3.2,2024-06-30,True
BOM-000607,HRV-03,FT-1196,1,v1.1,2024-02-23,False
BOM-000608,HRV-03,HY-605,2,v3.1,2024-05-17,False
BOM-000609,HRV-03,EL-780,1,v1.0,2024-09-14,False
BOM-000610,HRV-03,EL-691,1,v1.2,2024-05-10,False
BOM-000611,HRV-03,ST-738,3,v3.1,2025-03-11,False
BOM-000612,HRV-03,TR-1053,3,v1.2,2023-05-20,False
BOM-000613,HRV-03,CH-730,3,v3.2,2023-06-02,False
BOM-000614,HRV-03,TR-1293,1,v2.1,2024-04-20,False
BOM-000615,HRV-03,EL-229,1,v1.2,2023-07-02,False
BOM-000616,HRV-03,TR-749,1,v3.0,2024-05-21,False
BOM-000617,HRV-03,EN-646,2,v3.2,2024-07-27,True
BOM-000618,HRV-03,TR-156,1,v1.0,2024-07-02,False
BOM-000619,HRV-03,FL-1086,2,v1.1,2024-12-13,False
BOM-000620,HRV-03,FL-1337,1,v1.1,,False
BOM-000621,HRV-03,FT-764,12,,2024-03-20,False
BOM-000622,HRV-03,FL-536,2,v1.0,2023-03-05,False
BOM-000623,HRV-03,FT-1015,1,v1.0,2024-01-01,False
BOM-000624,HRV-03,EN-148,2,v2.2,2024-02-13,False
BOM-000625,HRV-03,FT-860,1,v1.2,2024-04-01,False
BOM-000626,HRV-03,ST-108,1,v3.0,2024-08-22,False
BOM-000627,HRV-03,CH-589,6,v1.1,2025-01-26,False
BOM-000628,HRV-03,BR-815,1,v3.2,2025-04-15,False
BOM-000629,HRV-03,HY-557,1,v3.2,2024-07-06,False
BOM-000630,HRV-03,FL-303,1,v3.1,2023-03-24,False
BOM-000631,HRV-03,FL-847,1,v2.2,2023-04-01,True
BOM-000632,HRV-03,ST-934,1,v3.2,2023-04-18,True
BOM-000633,HRV-03,CB-1074,2,v3.0,,False
BOM-000634,HRV-03,TR-131,1,v1.2,2023-06-14,False
BOM-000635,HRV-03,CH-1303,1,v2.0,2023-03-19,False
BOM-000636,HRV-03,CH-637,1,v2.0,2024-08-01,False
BOM-000637,HRV-03,EN-1224,3,v2.0,2025-05-18,False
BOM-000638,HRV-03,CH-731,2,v1.1,2023-02-27,False
BOM-000639,HRV-03,FT-1198,1,v1.1,2023-03-24,False
BOM-000640,HRV-03,EL-188,3,v1.1,2024-02-14,False
BOM-000641,HRV-03,FL-488,3,v3.2,2023-03-03,False
BOM-000642,HRV-03,CH-649,2,v1.1,2024-09-01,False
BOM-000643,HRV-03,BR-1325,4,v3.2,2024-11-05,False
BOM-000644,HRV-03,FL-351,2,v1.0,2023-02-01,False
BOM-000645,HRV-03,FL-762,1,v2.1,2024-12-19,True
BOM-000646,HRV-03,ST-849,2,v1.2,2023-10-22,True
BOM-000647,HRV-03,FT-134,2,v3.1,2025-01-28,False
BOM-000648,HRV-03,SC-770,3,v1.1,2023-10-28,False
BOM-000649,HRV-03,EL-1194,1,v3.1,2025-04-25,False
BOM-000650,HRV-03,EL-821,2,v3.1,2025-01-04,False
BOM-000651,HRV-03,FT-590,6,v1.2,2024-10-02,False
BOM-000652,HRV-03,EL-261,1,v3.2,2024-01-13,False
BOM-000653,HRV-03,ST-268,1,v3.0,2025-05-23,False
BOM-000654,HRV-03,EL-422,1,v2.1,,False
BOM-000655,HRV-03,SC-233,1,v3.1,2023-10-26,False
BOM-000656,HRV-03,EL-1282,2,v2.1,2024-03-08,False
BOM-000657,HRV-03,FL-604,2,v1.1,2024-08-16,False
BOM-000658,HRV-03,FT-304,1,v2.0,2024-06-06,False
BOM-000659,HRV-03,EL-1189,2,v2.2,2024-06-23,False
BOM-000660,HRV-03,EC-1211,1,,2023-05-29,False
BOM-000661,HRV-03,HY-212,1,v2.2,,False
BOM-000662,HRV-03,EN-491,3,v1.0,2025-01-19,False
BOM-000663,HRV-03,EL-399,1,v3.2,2024-06-20,False
BOM-000664,HRV-03,SC-536,1,v3.2,2023-12-08,False
BOM-000665,HRV-03,FT-1343,1,v2.1,2024-11-10,False
BOM-000666,HRV-03,SC-748,2,v1.2,2023-05-07,False
BOM-000667,HRV-03,ST-276,1,v3.1,2025-05-28,False
BOM-000668,HRV-03,SC-967,1,v1.2,2023-12-01,False
BOM-000669,HRV-03,FL-681,1,v1.0,2025-04-21,False
BOM-000670,HRV-03,SC-172,2,v1.0,2023-02-10,False
BOM-000671,HRV-03,EN-386,2,v3.1,2024-04-12,True
BOM-000672,HRV-03,BR-631,1,v2.1,2025-05-15,False
BOM-000673,HRV-03,HY-1243,1,v2.1,2023-03-12,False
BOM-000674,HRV-03,CB-326,2,v3.2,2025-05-26,False
BOM-000675,HRV-03,SC-437,1,v3.0,2023-10-18,False
BOM-000676,HRV-03,BR-1125,1,v1.0,2023-04-11,False
BOM-000677,HRV-03,EL-761,2,v3.1,2023-10-05,False
BOM-000678,HRV-03,EN-185,1,v3.0,2023-06-27,False
BOM-000679,HRV-03,EC-1225,2,,2025-02-03,False
BOM-000680,HRV-03,FL-698,3,v1.1,2024-05-07,False
BOM-000681,HRV-03,CB-1340,3,v1.1,2024-03-03,False
BOM-000682,HRV-03,FT-170,2,v2.1,,False
BOM-000683,HRV-03,CH-705,2,v2.0,2024-05-06,False
BOM-000684,HRV-03,EN-305,1,,2025-03-09,False
BOM-000685,HRV-03,EL-493,4,v2.2,2023-05-24,False
BOM-000686,HRV-03,CB-451,1,v2.1,2023-08-09,False
BOM-000687,HRV-03,ST-175,1,v3.0,2023-09-15,False
BOM-000688,HRV-03,FT-504,2,v2.2,2023-04-13,False
BOM-000689,HRV-03,EL-237,1,v3.1,2025-03-19,False
BOM-000690,HRV-03,EN-1172,1,v1.0,2023-02-03,False
BOM-000691,HRV-03,SC-1302,2,v1.2,2025-04-01,True
BOM-000692,HRV-03,ST-232,2,v2.1,2023-03-29,False
BOM-000693,HRV-03,EC-1255,1,v2.1,2025-04-22,False
BOM-000694,HRV-03,SC-469,2,v3.2,2023-09-22,False
BOM-000695,HRV-03,EL-239,1,v3.0,2023-01-17,False
BOM-000696,HRV-03,BR-274,2,v3.1,2025-04-21,False
BOM-000697,HRV-03,EN-641,12,v3.1,2024-02-09,False
BOM-000698,HRV-03,CH-1184,6,v1.0,2024-04-17,False
BOM-000699,HRV-03,FT-1227,1,v2.0,2025-01-17,False
BOM-000700,HRV-03,EL-921,1,v2.0,,False
BOM-000701,HRV-03,BR-805,1,v3.1,2025-04-07,False
BOM-000702,HRV-03,EN-1128,1,v2.0,2023-01-22,True
BOM-000703,HRV-03,TR-1071,12,v3.2,2023-03-24,False
BOM-000704,HRV-03,ST-730,1,v3.0,2023-10-29,True
BOM-000705,HRV-03,CH-253,3,v1.1,2025-03-28,False
BOM-000706,HRV-03,TR-546,1,v3.1,2025-04-23,False
BOM-000707,HRV-03,SC-384,1,v3.2,2024-07-30,False
BOM-000708,HRV-03,FT-901,1,v2.2,2024-05-01,False
BOM-000709,HRV-03,EL-138,1,v1.0,2024-08-26,False
BOM-000710,HRV-03,ST-695,1,v1.1,2023-09-12,False
BOM-000711,HRV-03,FL-998,1,v2.2,2025-06-16,False
BOM-000712,HRV-03,SC-273,1,v2.0,2023-08-06,False
BOM-000713,HRV-03,CB-1269,1,v3.1,2023-09-20,False
BOM-000714,HRV-03,HY-980,2,v3.0,2024-12-18,False
BOM-000715,HRV-03,SC-723,1,v3.1,2023-08-23,False
BOM-000716,HRV-03,FL-326,2,v1.2,2024-10-31,False
BOM-000717,HRV-03,CB-1139,2,v3.2,2023-07-26,True
BOM-000718,HRV-03,EN-1196,1,v2.0,2024-06-14,False
BOM-000719,HRV-03,EC-1261,1,v3.2,2023-03-24,False
BOM-000720,HRV-03,FT-1036,8,v1.0,2025-06-06,False
BOM-000721,HRV-03,SC-114,4,v1.2,2025-04-25,False
BOM-000722,HRV-03,EL-418,2,v1.2,2023-09-22,False
BOM-000723,HRV-03,HY-108,8,v1.1,2025-01-24,False
BOM-000724,HRV-03,ST-1132,1,v3.1,2023-03-06,False
BOM-000725,HRV-03,EN-962,2,v3.0,2023-08-02,False
BOM-000726,HRV-03,FT-891,1,v1.2,2024-02-07,True
BOM-000727,HRV-03,CB-595,2,v3.2,2024-08-07,False
BOM-000728,HRV-03,EC-210,1,v3.1,2025-06-09,False
BOM-000729,HRV-03,CB-1242,2,v1.0,2023-08-26,False
BOM-000730,HRV-03,TR-580,2,v2.1,,False
BOM-000731,HRV-03,EL-839,2,v1.2,2024-10-06,True
BOM-000732,HRV-03,FL-794,1,v1.0,2024-03-27,False
BOM-000733,HRV-03,FL-1004,2,v3.1,2024-11-11,False
BOM-000734,HRV-03,EC-764,1,,2025-01-06,False
BOM-000735,HRV-03,TR-165,1,v3.1,2024-02-18,False
BOM-000736,HRV-03,CB-179,3,v2.2,2023-02-27,False
BOM-000737,HRV-03,EN-609,2,v1.2,2023-01-04,False
BOM-000738,HRV-03,EN-381,6,v1.1,2023-11-29,False
BOM-000739,HRV-03,EC-653,1,v2.0,2024-01-24,True
BOM-000740,HRV-03,EN-827,1,v1.1,2024-02-12,False
BOM-000741,HRV-03,ST-546,1,v3.2,2024-09-18,False
BOM-000742,HRV-03,EL-505,1,v2.0,2024-12-11,False
BOM-000743,HRV-03,CH-251,1,v2.1,2025-03-10,False
BOM-000744,HRV-03,EL-454,3,v3.2,2023-05-24,False
BOM-000745,HRV-03,EC-648,1,v2.1,2024-12-01,False
BOM-000746,HRV-03,BR-1180,1,v1.0,2023-05-02,False
BOM-000747,HRV-03,CH-1134,2,v1.0,2025-06-17,False
BOM-000748,HRV-03,CB-668,2,v2.0,2023-10-23,True
BOM-000749,HRV-03,FT-799,1,v1.0,2023-03-24,False
BOM-000750,HRV-03,HY-350,1,v2.0,2023-10-17,True
BOM-000751,HRV-03,CB-1330,2,v1.1,2023-03-27,False
BOM-000752,HRV-03,CB-1296,3,v1.0,2025-02-13,False
BOM-000753,HRV-03,TR-383,12,v3.2,,False
BOM-000754,HRV-03,SC-1023,2,v1.1,2024-02-16,False
BOM-000755,HRV-03,HY-547,1,v3.1,2024-10-23,False
BOM-000756,HRV-03,FL-301,1,v2.2,2023-07-23,True
BOM-000757,HRV-03,EN-838,1,v3.0,,False
BOM-000758,HRV-03,EL-936,1,v2.1,2024-05-30,False
BOM-000759,HRV-03,FL-1043,1,v2.2,2023-04-03,False
BOM-000760,HRV-03,EN-788,2,v3.2,2025-01-23,False
BOM-000761,HRV-03,SC-247,4,v2.2,2023-01-09,False
BOM-000762,HRV-03,FL-453,8,v1.2,2023-12-11,False
BOM-000763,HRV-03,TR-259,2,v3.0,2025-05-03,False
BOM-000764,HRV-03,CB-555,1,v3.0,2024-04-30,False
BOM-000765,HRV-03,FL-312,1,v3.0,2025-02-20,False
BOM-000766,HRV-03,SC-308,1,v3.0,2025-01-16,False
BOM-000767,HRV-03,CH-1270,1,,2024-11-07,True
BOM-000768,HRV-03,EN-761,1,v2.0,,False
BOM-000769,HRV-03,FT-510,12,v1.1,2023-01-11,False
BOM-000770,HRV-03,EN-1158,2,v1.0,2024-05-21,False
BOM-000771,HRV-03,SC-296,1,v2.1,2024-03-10,False
BOM-000772,HRV-03,ST-203,6,v3.0,2024-07-15,False
BOM-000773,HRV-03,SC-1230,4,v1.0,2023-12-17,False
BOM-000774,HRV-03,ST-446,8,v3.0,2025-05-21,False
BOM-000775,HRV-03,EL-392,1,v3.2,2024-09-09,False
BOM-000776,HRV-03,ST-836,4,v2.1,2023-10-10,True
BOM-000777,HRV-03,HY-150,3,v1.0,2024-03-19,False
BOM-000778,HRV-03,TR-1235,8,v2.2,2023-05-13,False
BOM-000779,HRV-03,ST-1249,1,v1.0,2024-07-17,False
BOM-000780,HRV-03,HY-564,1,v1.0,2024-08-06,False
BOM-000781,HRV-03,FT-436,3,v1.2,2023-02-25,False
BOM-000782,HRV-03,SC-542,12,v1.0,2023-07-24,False
BOM-000783,HRV-03,EN-1077,1,v3.2,2024-02-20,False
BOM-000784,HRV-03,CB-596,1,v1.1,2023-10-26,False
BOM-000785,HRV-03,BR-1151,1,v1.2,2025-01-15,False
BOM-000786,HRV-03,EN-782,1,v1.1,2024-07-29,False
BOM-000787,HRV-03,ST-1309,3,v2.2,2023-03-23,False
BOM-000788,HRV-03,ST-182,2,v2.1,2024-04-05,False
BOM-000789,HRV-03,FT-1032,1,v1.1,2025-01-30,False
BOM-000790,HRV-03,BR-742,3,v3.0,2023-08-08,False
BOM-000791,HRV-03,CB-1174,8,v2.2,2023-12-24,False
BOM-000792,HRV-03,BR-592,2,v3.2,2025-02-22,False
BOM-000793,HRV-03,TR-1101,2,,2023-10-18,False
BOM-000794,HRV-03,BR-496,6,v3.0,2025-04-13,False
BOM-000795,HRV-03,FL-167,1,v3.2,2023-10-08,False
BOM-000796,HRV-03,EN-1298,3,v2.0,2025-04-15,True
BOM-000797,HRV-03,BR-198,2,v2.1,2024-06-06,False
BOM-000798,HRV-03,EL-1267,4,v1.1,2024-02-20,False
BOM-000799,HRV-03,FT-1285,1,v3.2,2023-12-04,False
BOM-000800,HRV-03,SC-1337,2,v3.2,2024-06-07,False
BOM-000801,HRV-03,CH-607,1,v1.2,2023-12-20,False
BOM-000802,HRV-03,BR-326,1,v1.0,2024-02-19,False
BOM-000803,HRV-03,SC-676,1,v2.2,2024-10-26,False
BOM-000804,HRV-03,CB-119,1,v1.1,2025-05-17,True
BOM-000805,HRV-03,SC-523,1,v3.1,2023-03-04,False
BOM-000806,HRV-03,TR-562,1,v3.2,2024-07-27,False
BOM-000807,HRV-03,EC-996,1,v2.0,2024-10-09,False
BOM-000808,HRV-03,CB-965,3,v3.2,2023-11-10,False
BOM-000809,HRV-03,CB-1093,3,v2.2,2023-05-05,False
BOM-000810,HRV-03,SC-170,2,v2.2,2024-01-13,True
BOM-000811,HRV-03,TR-914,1,v2.1,2024-07-25,False
BOM-000812,HRV-03,SC-1114,1,v1.0,2024-08-28,False
BOM-000813,HRV-03,FL-1039,2,v1.1,2024-10-24,False
BOM-000814,HRV-03,SC-324,1,v2.2,2023-05-07,False
BOM-000815,HRV-03,TR-175,3,v2.2,2024-07-11,False
BOM-000816,HRV-03,CB-1092,1,v1.0,2025-05-25,False
BOM-000817,HRV-03,EC-1220,1,v1.2,2024-03-22,False
BOM-000818,HRV-03,CH-709,1,v3.1,2025-02-13,False
BOM-000819,HRV-03,FT-989,1,v3.0,2024-07-30,False
BOM-000820,HRV-03,EN-464,4,v1.0,2025-02-04,False
BOM-000821,HRV-03,EN-767,2,v3.0,2024-02-16,False
BOM-000822,HRV-03,CH-873,8,v3.2,2023-01-15,False
BOM-000823,HRV-03,FL-439,1,v3.0,2025-05-19,False
BOM-000824,HRV-03,TR-515,2,v1.1,2024-12-08,True
