capacity_id,supplier_id,part_id,period,capacity_units,committed_units,utilization_pct,capacity_notes
CAP-000392,SUP-09395,FL-519,2026-04,822,600.0,73.0,
CAP-000393,SUP-04815,EC-746,2024-01,2107,1248.0,59.2,
CAP-000394,SUP-04815,EC-746,2024-02,2003,1152.0,57.5,
CAP-000395,SUP-04815,EC-746,2024-03,2133,,85.7,
CAP-000396,SUP-04815,EC-746,2024-04,1993,1218.0,61.1,
CAP-000397,SUP-04815,EC-746,2024-05,1935,1998.0,100.0,
CAP-000398,SUP-04815,EC-746,2024-06,2003,1931.0,96.4,
CAP-000399,SUP-04815,EC-746,2024-07,2200,1852.0,84.2,
CAP-000400,SUP-04815,EC-746,2024-08,2081,1587.0,76.3,
CAP-000401,SUP-04815,EC-746,2024-09,2070,1841.0,88.9,
CAP-000402,SUP-04815,EC-746,2024-10,1905,1485.0,78.0,
CAP-000403,SUP-04815,EC-746,2024-11,1938,1430.0,73.8,
CAP-000404,SUP-04815,EC-746,2024-12,2139,1258.0,58.8,
CAP-000405,SUP-04815,EC-746,2025-01,1889,1904.0,100.0,
CAP-000406,SUP-04815,EC-746,2025-02,1943,1602.0,82.4,
CAP-000407,SUP-04815,EC-746,2025-03,1790,,79.9,
CAP-000408,SUP-04815,EC-746,2025-04,1960,1460.0,74.5,
CAP-000409,SUP-04815,EC-746,2025-05,1923,,66.0,
CAP-000410,SUP-04815,EC-746,2025-06,1965,1970.0,100.0,
CAP-000411,SUP-04815,EC-746,2025-07,1772,1620.0,91.4,
CAP-000412,SUP-04815,EC-746,2025-08,1943,1698.0,87.4,
CAP-000413,SUP-04815,EC-746,2025-09,1934,1358.0,70.2,
CAP-000414,SUP-04815,EC-746,2025-10,1955,1342.0,68.6,
CAP-000415,SUP-04815,EC-746,2025-11,2011,,,
CAP-000416,SUP-04815,EC-746,2025-12,1953,1333.0,68.3,
CAP-000417,SUP-04815,EC-746,2026-01,1980,1314.0,66.4,
CAP-000418,SUP-04815,EC-746,2026-02,2086,1198.0,57.4,
CAP-000419,SUP-04815,EC-746,2026-03,2011,1169.0,58.1,
CAP-000420,SUP-04815,EC-746,2026-04,1941,1202.0,61.9,
CAP-000421,SUP-05652,FT-1241,2024-01,191,140.0,,
CAP-000422,SUP-05652,FT-1241,2024-02,209,182.0,87.1,
CAP-000423,SUP-05652,FT-1241,2024-03,192,137.0,71.4,
CAP-000424,SUP-05652,FT-1241,2024-04,215,182.0,84.7,
CAP-000425,SUP-05652,FT-1241,2024-05,214,,84.6,
CAP-000426,SUP-05652,FT-1241,2024-06,193,183.0,,
CAP-000427,SUP-05652,FT-1241,2024-07,216,171.0,79.2,
CAP-000428,SUP-05652,FT-1241,2024-08,209,141.0,67.5,
CAP-000429,SUP-05652,FT-1241,2024-09,186,136.0,,
CAP-000430,SUP-05652,FT-1241,2024-10,182,109.0,59.9,
CAP-000431,SUP-05652,FT-1241,2024-11,203,,78.3,
CAP-000432,SUP-05652,FT-1241,2024-12,206,,64.6,
CAP-000433,SUP-05652,FT-1241,2025-01,197,122.0,61.9,
CAP-000434,SUP-05652,FT-1241,2025-02,191,166.0,86.9,
CAP-000435,SUP-05652,FT-1241,2025-03,194,133.0,68.6,
CAP-000436,SUP-05652,FT-1241,2025-04,188,125.0,66.5,
CAP-000437,SUP-05652,FT-1241,2025-05,203,202.0,99.5,
CAP-000438,SUP-05652,FT-1241,2025-06,209,198.0,94.7,
CAP-000439,SUP-05652,FT-1241,2025-07,196,181.0,92.3,
CAP-000440,SUP-05652,FT-1241,2025-08,189,,75.1,
CAP-000441,SUP-05652,FT-1241,2025-09,185,190.0,100.0,
CAP-000442,SUP-05652,FT-1241,2025-10,191,178.0,93.2,
CAP-000443,SUP-05652,FT-1241,2025-11,172,123.0,71.5,
CAP-000444,SUP-05652,FT-1241,2025-12,202,115.0,56.9,
CAP-000445,SUP-05652,FT-1241,2026-01,219,181.0,82.6,
CAP-000446,SUP-05652,FT-1241,2026-02,197,152.0,77.2,
CAP-000447,SUP-05652,FT-1241,2026-03,199,150.0,75.4,
CAP-000448,SUP-05652,FT-1241,2026-04,203,202.0,99.5,
CAP-000449,SUP-09308,EL-131,2024-01,1748,1365.0,78.1,
CAP-000450,SUP-09308,EL-131,2024-02,1708,1620.0,94.8,
CAP-000451,SUP-09308,EL-131,2024-03,1939,1293.0,66.7,
CAP-000452,SUP-09308,EL-131,2024-04,2015,1759.0,,
CAP-000453,SUP-09308,EL-131,2024-05,2089,1643.0,78.7,
CAP-000454,SUP-09308,EL-131,2024-06,1909,1255.0,65.7,
CAP-000455,SUP-09308,EL-131,2024-07,2163,1224.0,56.6,
CAP-000456,SUP-09308,EL-131,2024-08,2061,1143.0,55.5,
CAP-000457,SUP-09308,EL-131,2024-09,1854,1233.0,66.5,
CAP-000458,SUP-09308,EL-131,2024-10,2037,1997.0,98.0,
CAP-000459,SUP-09308,EL-131,2024-11,1802,1043.0,57.9,
CAP-000460,SUP-09308,EL-131,2024-12,1944,1904.0,97.9,
CAP-000461,SUP-09308,EL-131,2025-01,2068,,97.1,
CAP-000462,SUP-09308,EL-131,2025-02,2182,1931.0,88.5,
CAP-000463,SUP-09308,EL-131,2025-03,1998,1250.0,62.6,
CAP-000464,SUP-09308,EL-131,2025-04,1896,1093.0,57.6,
CAP-000465,SUP-09308,EL-131,2025-05,2200,2009.0,91.3,
CAP-000466,SUP-09308,EL-131,2025-06,1805,1342.0,74.3,
CAP-000467,SUP-09308,EL-131,2025-07,2164,2040.0,94.3,
CAP-000468,SUP-09308,EL-131,2025-08,1846,1494.0,80.9,
CAP-000469,SUP-09308,EL-131,2025-09,1965,1362.0,69.3,
CAP-000470,SUP-09308,EL-131,2025-10,2031,1665.0,,
CAP-000471,SUP-09308,EL-131,2025-11,1972,1867.0,94.7,
CAP-000472,SUP-09308,EL-131,2025-12,2195,1279.0,58.3,
CAP-000473,SUP-09308,EL-131,2026-01,2039,1410.0,69.2,
CAP-000474,SUP-09308,EL-131,2026-02,2049,1284.0,62.7,
CAP-000475,SUP-09308,EL-131,2026-03,1989,1148.0,57.7,
CAP-000476,SUP-09308,EL-131,2026-04,1933,1342.0,69.4,
CAP-000477,SUP-00748,EL-632,2024-01,1203,892.0,74.1,
CAP-000478,SUP-00748,EL-632,2024-02,1194,906.0,75.9,
CAP-000479,SUP-00748,EL-632,2024-03,1190,886.0,74.5,
CAP-000480,SUP-00748,EL-632,2024-04,1226,900.0,73.4,
CAP-000481,SUP-00748,EL-632,2024-05,1185,994.0,83.9,
CAP-000482,SUP-00748,EL-632,2024-06,1289,1077.0,83.6,
CAP-000483,SUP-00748,EL-632,2024-07,1251,1038.0,83.0,
CAP-000484,SUP-00748,EL-632,2024-08,1192,1248.0,100.0,
CAP-000485,SUP-00748,EL-632,2024-09,1170,930.0,79.5,
CAP-000486,SUP-00748,EL-632,2024-10,1195,913.0,76.4,
CAP-000487,SUP-00748,EL-632,2024-11,1211,,100.0,
CAP-000488,SUP-00748,EL-632,2024-12,1239,1236.0,99.8,
CAP-000489,SUP-00748,EL-632,2025-01,1279,1028.0,80.4,
CAP-000490,SUP-00748,EL-632,2025-02,1202,,65.1,
CAP-000491,SUP-00748,EL-632,2025-03,1234,756.0,61.3,
CAP-000492,SUP-00748,EL-632,2025-04,1283,1142.0,89.0,
CAP-000493,SUP-00748,EL-632,2025-05,1217,,59.5,
CAP-000494,SUP-00748,EL-632,2025-06,1176,849.0,72.2,
CAP-000495,SUP-00748,EL-632,2025-07,1167,999.0,85.6,
CAP-000496,SUP-00748,EL-632,2025-08,1168,1179.0,100.0,
CAP-000497,SUP-00748,EL-632,2025-09,1221,1053.0,86.2,
CAP-000498,SUP-00748,EL-632,2025-10,1265,1138.0,90.0,
CAP-000499,SUP-00748,EL-632,2025-11,1171,645.0,55.1,
CAP-000500,SUP-00748,EL-632,2025-12,1293,1282.0,,
CAP-000501,SUP-00748,EL-632,2026-01,1134,644.0,56.8,
CAP-000502,SUP-00748,EL-632,2026-02,1152,850.0,73.8,
CAP-000503,SUP-00748,EL-632,2026-03,1214,859.0,70.8,
CAP-000504,SUP-00748,EL-632,2026-04,1132,793.0,70.1,
CAP-000505,SUP-05590,BR-1181,2024-01,1144,709.0,62.0,
CAP-000506,SUP-05590,BR-1181,2024-02,1184,757.0,63.9,
CAP-000507,SUP-05590,BR-1181,2024-03,1279,1248.0,97.6,
CAP-000508,SUP-05590,BR-1181,2024-04,1081,1080.0,99.9,
CAP-000509,SUP-05590,BR-1181,2024-05,1117,1121.0,100.0,
CAP-000510,SUP-05590,BR-1181,2024-06,1230,947.0,77.0,
CAP-000511,SUP-05590,BR-1181,2024-07,1256,1187.0,94.5,
CAP-000512,SUP-05590,BR-1181,2024-08,1145,684.0,59.7,
CAP-000513,SUP-05590,BR-1181,2024-09,1271,775.0,61.0,
CAP-000514,SUP-05590,BR-1181,2024-10,1226,696.0,56.8,
CAP-000515,SUP-05590,BR-1181,2024-11,1175,774.0,65.9,
CAP-000516,SUP-05590,BR-1181,2024-12,1199,706.0,58.9,
CAP-000517,SUP-05590,BR-1181,2025-01,1201,796.0,66.3,
CAP-000518,SUP-05590,BR-1181,2025-02,1199,773.0,64.5,
CAP-000519,SUP-05590,BR-1181,2025-03,1234,1091.0,88.4,
CAP-000520,SUP-05590,BR-1181,2025-04,1188,1167.0,,
CAP-000521,SUP-05590,BR-1181,2025-05,1116,1143.0,100.0,
CAP-000522,SUP-05590,BR-1181,2025-06,1120,,59.0,
CAP-000523,SUP-05590,BR-1181,2025-07,1278,1225.0,95.9,
CAP-000524,SUP-05590,BR-1181,2025-08,1202,1255.0,100.0,
CAP-000525,SUP-05590,BR-1181,2025-09,1261,923.0,73.2,
CAP-000526,SUP-05590,BR-1181,2025-10,1204,738.0,61.3,
CAP-000527,SUP-05590,BR-1181,2025-11,1187,747.0,62.9,
CAP-000528,SUP-05590,BR-1181,2025-12,1176,1205.0,100.0,
CAP-000529,SUP-05590,BR-1181,2026-01,1217,1179.0,96.9,
CAP-000530,SUP-05590,BR-1181,2026-02,1130,798.0,70.6,
CAP-000531,SUP-05590,BR-1181,2026-03,1240,1058.0,85.3,
CAP-000532,SUP-05590,BR-1181,2026-04,1180,1011.0,85.7,
CAP-000533,SUP-10078,HY-306,2024-01,785,459.0,58.5,
CAP-000534,SUP-10078,HY-306,2024-02,866,893.0,100.0,
CAP-000535,SUP-10078,HY-306,2024-03,800,806.0,100.0,
CAP-000536,SUP-10078,HY-306,2024-04,826,834.0,100.0,
CAP-000537,SUP-10078,HY-306,2024-05,837,675.0,80.6,
CAP-000538,SUP-10078,HY-306,2024-06,812,470.0,57.9,
CAP-000539,SUP-10078,HY-306,2024-07,836,817.0,97.7,
CAP-000540,SUP-10078,HY-306,2024-08,778,764.0,98.2,
CAP-000541,SUP-10078,HY-306,2024-09,754,484.0,64.2,
CAP-000542,SUP-10078,HY-306,2024-10,847,709.0,83.7,
CAP-000543,SUP-10078,HY-306,2024-11,698,564.0,80.8,
CAP-000544,SUP-10078,HY-306,2024-12,845,715.0,84.6,
CAP-000545,SUP-10078,HY-306,2025-01,827,849.0,100.0,
CAP-000546,SUP-10078,HY-306,2025-02,816,597.0,73.2,
CAP-000547,SUP-10078,HY-306,2025-03,842,715.0,84.9,
CAP-000548,SUP-10078,HY-306,2025-04,798,785.0,98.4,
CAP-000549,SUP-10078,HY-306,2025-05,771,726.0,94.2,
CAP-000550,SUP-10078,HY-306,2025-06,812,493.0,60.7,
CAP-000551,SUP-10078,HY-306,2025-07,839,863.0,100.0,
CAP-000552,SUP-10078,HY-306,2025-08,780,582.0,74.6,
CAP-000553,SUP-10078,HY-306,2025-09,796,733.0,92.1,
CAP-000554,SUP-10078,HY-306,2025-10,804,602.0,74.9,
CAP-000555,SUP-10078,HY-306,2025-11,879,643.0,73.2,
CAP-000556,SUP-10078,HY-306,2025-12,783,550.0,70.2,
CAP-000557,SUP-10078,HY-306,2026-01,828,,87.6,
CAP-000558,SUP-10078,HY-306,2026-02,838,768.0,91.6,
CAP-000559,SUP-10078,HY-306,2026-03,759,532.0,70.1,
CAP-000560,SUP-10078,HY-306,2026-04,863,582.0,67.4,
CAP-000561,SUP-08502,HY-200,2024-01,199,151.0,75.9,
CAP-000562,SUP-08502,HY-200,2024-02,200,146.0,73.0,
CAP-000563,SUP-08502,HY-200,2024-03,197,117.0,,
CAP-000564,SUP-08502,HY-200,2024-04,204,163.0,79.9,
CAP-000565,SUP-08502,HY-200,2024-05,202,133.0,65.8,
CAP-000566,SUP-08502,HY-200,2024-06,217,198.0,91.2,
CAP-000567,SUP-08502,HY-200,2024-07,185,160.0,86.5,
CAP-000568,SUP-08502,HY-200,2024-08,194,148.0,76.3,
CAP-000569,SUP-08502,HY-200,2024-09,193,130.0,67.4,
CAP-000570,SUP-08502,HY-200,2024-10,187,175.0,93.6,
CAP-000571,SUP-08502,HY-200,2024-11,200,200.0,100.0,
CAP-000572,SUP-08502,HY-200,2024-12,223,191.0,,
CAP-000573,SUP-08502,HY-200,2025-01,205,115.0,56.1,
CAP-000574,SUP-08502,HY-200,2025-02,192,192.0,100.0,
CAP-000575,SUP-08502,HY-200,2025-03,203,208.0,100.0,
CAP-000576,SUP-08502,HY-200,2025-04,212,164.0,77.4,
CAP-000577,SUP-08502,HY-200,2025-05,197,202.0,100.0,
CAP-000578,SUP-08502,HY-200,2025-06,190,163.0,85.8,
CAP-000579,SUP-08502,HY-200,2025-07,207,150.0,72.5,
CAP-000580,SUP-08502,HY-200,2025-08,201,179.0,89.1,
CAP-000581,SUP-08502,HY-200,2025-09,196,122.0,62.2,
CAP-000582,SUP-08502,HY-200,2025-10,212,212.0,100.0,
CAP-000583,SUP-08502,HY-200,2025-11,195,143.0,73.3,
CAP-000584,SUP-08502,HY-200,2025-12,197,181.0,91.9,
CAP-000585,SUP-08502,HY-200,2026-01,188,163.0,86.7,
CAP-000586,SUP-08502,HY-200,2026-02,198,125.0,63.1,
CAP-000587,SUP-08502,HY-200,2026-03,203,212.0,100.0,
CAP-000588,SUP-08502,HY-200,2026-04,208,215.0,100.0,
CAP-000589,SUP-04449,EN-704,2024-01,412,431.0,100.0,
CAP-000590,SUP-04449,EN-704,2024-02,388,293.0,,
CAP-000591,SUP-04449,EN-704,2024-03,376,364.0,96.8,
CAP-000592,SUP-04449,EN-704,2024-04,435,395.0,90.8,
CAP-000593,SUP-04449,EN-704,2024-05,375,360.0,96.0,
CAP-000594,SUP-04449,EN-704,2024-06,414,348.0,,
CAP-000595,SUP-04449,EN-704,2024-07,398,297.0,74.6,
CAP-000596,SUP-04449,EN-704,2024-08,385,283.0,73.5,
CAP-000597,SUP-04449,EN-704,2024-09,375,392.0,100.0,
CAP-000598,SUP-04449,EN-704,2024-10,383,366.0,95.6,
CAP-000599,SUP-04449,EN-704,2024-11,401,340.0,84.8,
CAP-000600,SUP-04449,EN-704,2024-12,387,341.0,88.1,
CAP-000601,SUP-04449,EN-704,2025-01,396,338.0,85.4,
CAP-000602,SUP-04449,EN-704,2025-02,427,306.0,71.7,
CAP-000603,SUP-04449,EN-704,2025-03,385,334.0,86.8,
CAP-000604,SUP-04449,EN-704,2025-04,417,347.0,83.2,
CAP-000605,SUP-04449,EN-704,2025-05,416,,84.1,
CAP-000606,SUP-04449,EN-704,2025-06,387,,84.0,
CAP-000607,SUP-04449,EN-704,2025-07,379,285.0,75.2,
CAP-000608,SUP-04449,EN-704,2025-08,381,369.0,96.9,
CAP-000609,SUP-04449,EN-704,2025-09,419,379.0,90.5,
CAP-000610,SUP-04449,EN-704,2025-10,396,412.0,100.0,
CAP-000611,SUP-04449,EN-704,2025-11,417,374.0,89.7,
CAP-000612,SUP-04449,EN-704,2025-12,410,298.0,72.7,
CAP-000613,SUP-04449,EN-704,2026-01,398,368.0,92.5,
CAP-000614,SUP-04449,EN-704,2026-02,383,375.0,97.9,
CAP-000615,SUP-04449,EN-704,2026-03,399,286.0,71.7,
CAP-000616,SUP-04449,EN-704,2026-04,427,246.0,57.6,
CAP-000617,SUP-12638,FL-847,2024-01,587,508.0,86.5,
CAP-000618,SUP-12638,FL-847,2024-02,614,,68.7,
CAP-000619,SUP-12638,FL-847,2024-03,579,378.0,65.3,
CAP-000620,SUP-12638,FL-847,2024-04,620,,93.2,
CAP-000621,SUP-12638,FL-847,2024-05,661,424.0,64.1,
CAP-000622,SUP-12638,FL-847,2024-06,637,618.0,97.0,
CAP-000623,SUP-12638,FL-847,2024-07,663,644.0,97.1,
CAP-000624,SUP-12638,FL-847,2024-08,689,717.0,100.0,
CAP-000625,SUP-12638,FL-847,2024-09,633,435.0,68.7,
CAP-000626,SUP-12638,FL-847,2024-10,615,571.0,92.8,
CAP-000627,SUP-12638,FL-847,2024-11,696,,80.6,
CAP-000628,SUP-12638,FL-847,2024-12,650,505.0,77.7,
CAP-000629,SUP-12638,FL-847,2025-01,690,688.0,99.7,
CAP-000630,SUP-12638,FL-847,2025-02,709,419.0,59.1,
CAP-000631,SUP-12638,FL-847,2025-03,686,480.0,70.0,
CAP-000632,SUP-12638,FL-847,2025-04,701,521.0,74.3,
CAP-000633,SUP-12638,FL-847,2025-05,761,589.0,77.4,
CAP-000634,SUP-12638,FL-847,2025-06,664,486.0,73.2,
CAP-000635,SUP-12638,FL-847,2025-07,797,803.0,100.0,
CAP-000636,SUP-12638,FL-847,2025-08,714,465.0,65.1,
CAP-000637,SUP-12638,FL-847,2025-09,721,744.0,100.0,
CAP-000638,SUP-12638,FL-847,2025-10,741,653.0,88.1,
CAP-000639,SUP-12638,FL-847,2025-11,731,766.0,100.0,
CAP-000640,SUP-12638,FL-847,2025-12,737,710.0,96.3,
CAP-000641,SUP-12638,FL-847,2026-01,737,607.0,82.4,
CAP-000642,SUP-12638,FL-847,2026-02,753,495.0,65.7,
CAP-000643,SUP-12638,FL-847,2026-03,768,577.0,75.1,
CAP-000644,SUP-12638,FL-847,2026-04,786,502.0,63.9,
CAP-000645,SUP-07623,EL-424,2024-01,618,478.0,77.3,
CAP-000646,SUP-07623,EL-424,2024-02,584,424.0,72.6,
CAP-000647,SUP-07623,EL-424,2024-03,617,617.0,100.0,
CAP-000648,SUP-07623,EL-424,2024-04,648,652.0,100.0,
CAP-000649,SUP-07623,EL-424,2024-05,575,586.0,100.0,
CAP-000650,SUP-07623,EL-424,2024-06,617,520.0,84.3,
CAP-000651,SUP-07623,EL-424,2024-07,565,506.0,89.6,
CAP-000652,SUP-07623,EL-424,2024-08,591,607.0,100.0,
CAP-000653,SUP-07623,EL-424,2024-09,667,642.0,96.3,
CAP-000654,SUP-07623,EL-424,2024-10,624,491.0,78.7,
CAP-000655,SUP-07623,EL-424,2024-11,622,644.0,100.0,
CAP-000656,SUP-07623,EL-424,2024-12,606,390.0,64.4,
CAP-000657,SUP-07623,EL-424,2025-01,564,587.0,100.0,
CAP-000658,SUP-07623,EL-424,2025-02,606,489.0,80.7,
CAP-000659,SUP-07623,EL-424,2025-03,555,381.0,68.6,
CAP-000660,SUP-07623,EL-424,2025-04,581,564.0,97.1,
CAP-000661,SUP-07623,EL-424,2025-05,636,487.0,76.6,
CAP-000662,SUP-07623,EL-424,2025-06,607,499.0,82.2,
CAP-000663,SUP-07623,EL-424,2025-07,569,313.0,,
CAP-000664,SUP-07623,EL-424,2025-08,570,,80.9,
CAP-000665,SUP-07623,EL-424,2025-09,618,446.0,72.2,
CAP-000666,SUP-07623,EL-424,2025-10,601,350.0,58.2,
CAP-000667,SUP-07623,EL-424,2025-11,605,562.0,92.9,
CAP-000668,SUP-07623,EL-424,2025-12,533,444.0,83.3,
CAP-000669,SUP-07623,EL-424,2026-01,583,451.0,77.4,
CAP-000670,SUP-07623,EL-424,2026-02,623,415.0,66.6,
CAP-000671,SUP-07623,EL-424,2026-03,629,488.0,77.6,
CAP-000672,SUP-07623,EL-424,2026-04,610,577.0,94.6,
CAP-000673,SUP-14580,ST-1162,2024-01,190,182.0,95.8,
CAP-000674,SUP-14580,ST-1162,2024-02,197,136.0,69.0,
CAP-000675,SUP-14580,ST-1162,2024-03,190,179.0,94.2,
CAP-000676,SUP-14580,ST-1162,2024-04,191,115.0,60.2,
CAP-000677,SUP-14580,ST-1162,2024-05,205,187.0,91.2,
CAP-000678,SUP-14580,ST-1162,2024-06,204,196.0,96.1,
CAP-000679,SUP-14580,ST-1162,2024-07,213,191.0,89.7,
CAP-000680,SUP-14580,ST-1162,2024-08,201,,100.0,
CAP-000681,SUP-14580,ST-1162,2024-09,202,112.0,55.4,
CAP-000682,SUP-14580,ST-1162,2024-10,198,185.0,93.4,
CAP-000683,SUP-14580,ST-1162,2024-11,209,196.0,93.8,
CAP-000684,SUP-14580,ST-1162,2024-12,198,141.0,71.2,
CAP-000685,SUP-14580,ST-1162,2025-01,202,122.0,60.4,
CAP-000686,SUP-14580,ST-1162,2025-02,194,120.0,61.9,
CAP-000687,SUP-14580,ST-1162,2025-03,196,201.0,100.0,
CAP-000688,SUP-14580,ST-1162,2025-04,186,131.0,70.4,
CAP-000689,SUP-14580,ST-1162,2025-05,211,,74.9,
CAP-000690,SUP-14580,ST-1162,2025-06,182,100.0,54.9,
CAP-000691,SUP-14580,ST-1162,2025-07,203,137.0,67.5,
CAP-000692,SUP-14580,ST-1162,2025-08,207,217.0,100.0,
CAP-000693,SUP-14580,ST-1162,2025-09,192,160.0,83.3,
CAP-000694,SUP-14580,ST-1162,2025-10,191,129.0,67.5,
CAP-000695,SUP-14580,ST-1162,2025-11,183,178.0,97.3,
CAP-000696,SUP-14580,ST-1162,2025-12,172,179.0,100.0,
CAP-000697,SUP-14580,ST-1162,2026-01,189,114.0,60.3,
CAP-000698,SUP-14580,ST-1162,2026-02,192,200.0,100.0,
CAP-000699,SUP-14580,ST-1162,2026-03,213,127.0,59.6,
CAP-000700,SUP-14580,ST-1162,2026-04,189,112.0,59.3,
CAP-000701,SUP-05680,BR-277,2024-01,2149,2105.0,98.0,
CAP-000702,SUP-05680,BR-277,2024-02,2044,1246.0,61.0,
CAP-000703,SUP-05680,BR-277,2024-03,1918,2010.0,100.0,
CAP-000704,SUP-05680,BR-277,2024-04,1970,1198.0,60.8,
CAP-000705,SUP-05680,BR-277,2024-05,2094,1541.0,73.6,
CAP-000706,SUP-05680,BR-277,2024-06,2098,2017.0,96.1,
CAP-000707,SUP-05680,BR-277,2024-07,2003,1197.0,59.8,
CAP-000708,SUP-05680,BR-277,2024-08,1909,1076.0,56.4,
CAP-000709,SUP-05680,BR-277,2024-09,1842,1057.0,57.4,
CAP-000710,SUP-05680,BR-277,2024-10,1969,1896.0,96.3,
CAP-000711,SUP-05680,BR-277,2024-11,1875,1063.0,56.7,
CAP-000712,SUP-05680,BR-277,2024-12,2062,2164.0,100.0,
CAP-000713,SUP-05680,BR-277,2025-01,2047,1697.0,82.9,
CAP-000714,SUP-05680,BR-277,2025-02,2180,2123.0,97.4,
CAP-000715,SUP-05680,BR-277,2025-03,1934,1493.0,77.2,
CAP-000716,SUP-05680,BR-277,2025-04,1911,1167.0,61.1,
CAP-000717,SUP-05680,BR-277,2025-05,2023,1851.0,91.5,
CAP-000718,SUP-05680,BR-277,2025-06,1923,1904.0,99.0,
CAP-000719,SUP-05680,BR-277,2025-07,2000,1796.0,89.8,
CAP-000720,SUP-05680,BR-277,2025-08,2123,1258.0,59.3,
CAP-000721,SUP-05680,BR-277,2025-09,2015,1714.0,85.1,
CAP-000722,SUP-05680,BR-277,2025-10,1994,1190.0,59.7,
CAP-000723,SUP-05680,BR-277,2025-11,2026,1352.0,66.7,
CAP-000724,SUP-05680,BR-277,2025-12,2093,1851.0,,
CAP-000725,SUP-05680,BR-277,2026-01,2065,1544.0,74.8,
CAP-000726,SUP-05680,BR-277,2026-02,1892,1272.0,67.2,
CAP-000727,SUP-05680,BR-277,2026-03,1929,1214.0,62.9,
CAP-000728,SUP-05680,BR-277,2026-04,1892,1516.0,80.1,
CAP-000729,SUP-01744,FL-1169,2024-01,746,436.0,58.4,
CAP-000730,SUP-01744,FL-1169,2024-02,773,631.0,81.6,
CAP-000731,SUP-01744,FL-1169,2024-03,799,786.0,98.4,
CAP-000732,SUP-01744,FL-1169,2024-04,802,465.0,58.0,
CAP-000733,SUP-01744,FL-1169,2024-05,778,,100.0,
CAP-000734,SUP-01744,FL-1169,2024-06,801,488.0,60.9,
CAP-000735,SUP-01744,FL-1169,2024-07,881,546.0,62.0,
CAP-000736,SUP-01744,FL-1169,2024-08,800,532.0,66.5,
CAP-000737,SUP-01744,FL-1169,2024-09,838,650.0,,
CAP-000738,SUP-01744,FL-1169,2024-10,762,611.0,80.2,
CAP-000739,SUP-01744,FL-1169,2024-11,789,,57.7,
CAP-000740,SUP-01744,FL-1169,2024-12,796,741.0,93.1,
CAP-000741,SUP-01744,FL-1169,2025-01,748,663.0,88.6,
CAP-000742,SUP-01744,FL-1169,2025-02,751,561.0,74.7,
CAP-000743,SUP-01744,FL-1169,2025-03,843,820.0,97.3,
CAP-000744,SUP-01744,FL-1169,2025-04,851,592.0,69.6,
CAP-000745,SUP-01744,FL-1169,2025-05,869,865.0,99.5,
CAP-000746,SUP-01744,FL-1169,2025-06,798,698.0,87.5,
CAP-000747,SUP-01744,FL-1169,2025-07,852,,57.9,
CAP-000748,SUP-01744,FL-1169,2025-08,821,694.0,84.5,
CAP-000749,SUP-01744,FL-1169,2025-09,814,597.0,73.3,
CAP-000750,SUP-01744,FL-1169,2025-10,808,601.0,74.4,
CAP-000751,SUP-01744,FL-1169,2025-11,743,746.0,100.0,
CAP-000752,SUP-01744,FL-1169,2025-12,765,636.0,83.1,
CAP-000753,SUP-01744,FL-1169,2026-01,785,501.0,63.8,
CAP-000754,SUP-01744,FL-1169,2026-02,761,703.0,92.4,
CAP-000755,SUP-01744,FL-1169,2026-03,788,575.0,73.0,
CAP-000756,SUP-01744,FL-1169,2026-04,751,735.0,97.9,
CAP-000757,SUP-13505,CH-535,2024-01,586,496.0,84.6,
CAP-000758,SUP-13505,CH-535,2024-02,620,,93.1,
CAP-000759,SUP-13505,CH-535,2024-03,655,512.0,78.2,
CAP-000760,SUP-13505,CH-535,2024-04,629,390.0,62.0,
CAP-000761,SUP-13505,CH-535,2024-05,561,520.0,,
CAP-000762,SUP-13505,CH-535,2024-06,602,,77.7,
CAP-000763,SUP-13505,CH-535,2024-07,637,459.0,72.1,
CAP-000764,SUP-13505,CH-535,2024-08,671,490.0,73.0,
CAP-000765,SUP-13505,CH-535,2024-09,663,521.0,78.6,
CAP-000766,SUP-13505,CH-535,2024-10,639,384.0,60.1,
CAP-000767,SUP-13505,CH-535,2024-11,668,522.0,78.1,
CAP-000768,SUP-13505,CH-535,2024-12,659,545.0,82.7,
CAP-000769,SUP-13505,CH-535,2025-01,683,548.0,80.2,
CAP-000770,SUP-13505,CH-535,2025-02,636,568.0,89.3,
CAP-000771,SUP-13505,CH-535,2025-03,667,644.0,,
CAP-000772,SUP-13505,CH-535,2025-04,699,609.0,87.1,
CAP-000773,SUP-13505,CH-535,2025-05,700,488.0,69.7,
CAP-000774,SUP-13505,CH-535,2025-06,682,483.0,70.8,
CAP-000775,SUP-13505,CH-535,2025-07,714,568.0,79.6,
CAP-000776,SUP-13505,CH-535,2025-08,703,387.0,55.0,
CAP-000777,SUP-13505,CH-535,2025-09,715,691.0,96.6,
CAP-000778,SUP-13505,CH-535,2025-10,735,548.0,74.6,
CAP-000779,SUP-13505,CH-535,2025-11,673,420.0,,
CAP-000780,SUP-13505,CH-535,2025-12,739,498.0,67.4,
CAP-000781,SUP-13505,CH-535,2026-01,762,700.0,,
CAP-000782,SUP-13505,CH-535,2026-02,750,713.0,95.1,
CAP-000783,SUP-13505,CH-535,2026-03,796,715.0,89.8,
