order_id,product_id,dealer_id,order_date,requested_qty,region,customer_segment,order_status
ORD-0000306,TIL-06,DLR-0188,2025-05-03,1,North America,Dealer Stock,Committed
ORD-0000307,HRV-10,DLR-0895,2026-02-03,2,North America,Commercial Farm,Open
ORD-0000308,PLN-08,DLR-0212,2024-06-30,2,Asia-Pacific,Export,Shipped
ORD-0000309,SPR-04,DLR-0685,2024-10-19,5,Europe,Commercial Farm,Shipped
ORD-0000310,HRV-10,DLR-0310,2024-02-05,2,Europe,Dealer Stock,Open
ORD-0000311,SPR-06,DLR-0124,2025-07-29,1,North America,Commercial Farm,Open
ORD-0000312,SPR-05,DLR-0706,2026-06-01,1,Asia-Pacific,,Open
ORD-0000313,TIL-10,DLR-0137,2024-10-11,4,Europe,Export,Open
ORD-0000314,HRV-05,DLR-0002,2025-11-06,3,North America,Commercial Farm,Shipped
ORD-0000315,TRC-07,DLR-0418,2024-02-17,1,Asia-Pacific,Government,Committed
ORD-0000316,HRV-04,DLR-0867,2025-08-05,1,North America,Commercial Farm,Shipped
ORD-0000317,PLN-04,DLR-0395,2024-11-04,4,Europe,Dealer Stock,Shipped
ORD-0000318,CMB-05,DLR-0776,2024-08-15,3,South America,Commercial Farm,Committed
ORD-0000319,HRV-01,DLR-0400,2024-03-22,8,Europe,Government,Committed
ORD-0000320,CMB-06,DLR-0163,2025-07-08,1,Asia-Pacific,Commercial Farm,Shipped
ORD-0000321,TIL-07,DLR-0292,2024-03-07,4,Europe,Government,Shipped
ORD-0000322,SPR-03,DLR-0252,2024-11-07,1,North America,Dealer Stock,Committed
ORD-0000323,BAL-10,DLR-0098,2026-04-12,5,Europe,Commercial Farm,Open
ORD-0000324,SPR-07,DLR-0394,2024-12-10,5,Asia-Pacific,Dealer Stock,Shipped
ORD-0000325,PLN-09,DLR-0572,2025-08-18,1,Europe,Dealer Stock,Committed
ORD-0000326,BAL-09,DLR-0304,2025-04-12,1,Africa/Middle East,Commercial Farm,Shipped
ORD-0000327,BAL-04,,2024-01-27,1,Europe,Government,Committed
ORD-0000328,TIL-01,DLR-0132,2025-02-05,1,Asia-Pacific,Commercial Farm,Shipped
ORD-0000329,BAL-09,DLR-0194,2024-01-16,20,Asia-Pacific,Commercial Farm,Committed
ORD-0000330,TRC-09,DLR-0853,2025-03-30,1,South America,Commercial Farm,Open
ORD-0000331,BAL-06,DLR-0346,2024-07-10,1,North America,Export,Shipped
ORD-0000332,SPR-07,DLR-0171,2026-06-05,4,Europe,Dealer Stock,Committed
ORD-0000333,PLN-10,DLR-0560,2024-05-08,2,Asia-Pacific,Commercial Farm,Open
ORD-0000334,TIL-03,DLR-0736,2026-07-11,3,North America,Dealer Stock,Open
ORD-0000335,BAL-06,DLR-0178,2025-06-21,1,North America,Commercial Farm,Committed
ORD-0000336,TIL-09,DLR-0578,2026-04-12,3,North America,Dealer Stock,Shipped
ORD-0000337,SPR-01,DLR-0224,2024-12-15,2,North America,Commercial Farm,Committed
ORD-0000338,TRC-06,DLR-0364,2026-02-08,1,Europe,Dealer Stock,Shipped
ORD-0000339,TIL-01,DLR-0121,2025-02-07,1,North America,Dealer Stock,Open
ORD-0000340,BAL-04,DLR-0084,2024-07-20,1,Europe,Commercial Farm,Committed
ORD-0000341,TIL-03,DLR-0809,2026-06-12,4,South America,Dealer Stock,Committed
ORD-0000342,CMB-02,DLR-0208,2026-04-22,1,Asia-Pacific,Government,Shipped
ORD-0000343,HRV-01,DLR-0342,2025-03-19,1,Europe,Government,Shipped
ORD-0000344,BAL-09,DLR-0458,2025-04-07,1,South America,Dealer Stock,Committed
ORD-0000345,TIL-05,DLR-0191,2024-12-07,10,Europe,Commercial Farm,Shipped
ORD-0000346,SPR-05,DLR-0121,2024-02-15,2,Europe,Dealer Stock,Cancelled
ORD-0000347,TIL-02,DLR-0399,2024-04-09,1,South America,Dealer Stock,Open
ORD-0000348,HRV-07,DLR-0371,2024-09-05,1,Europe,Dealer Stock,Committed
ORD-0000349,CMB-07,DLR-0077,2025-10-12,5,North America,Dealer Stock,Committed
ORD-0000350,HRV-07,DLR-0033,2024-12-19,20,Europe,Export,Shipped
ORD-0000351,HRV-04,DLR-0192,2025-07-18,1,Asia-Pacific,Commercial Farm,Committed
ORD-0000352,BAL-09,DLR-0383,2026-05-07,4,Europe,Export,Open
ORD-0000353,TIL-08,DLR-0141,2024-04-12,5,South America,Commercial Farm,Shipped
ORD-0000354,PLN-06,DLR-0040,2025-02-19,1,North America,Dealer Stock,Committed
ORD-0000355,PLN-06,DLR-0664,2026-07-28,1,Europe,Government,Committed
ORD-0000356,CMB-10,DLR-0769,2024-03-15,3,South America,Government,Shipped
ORD-0000357,TIL-04,DLR-0176,2024-12-12,15,North America,Commercial Farm,Open
ORD-0000358,PLN-06,DLR-0514,2024-10-07,1,Europe,Dealer Stock,Open
ORD-0000359,BAL-03,DLR-0448,2026-04-04,1,North America,Commercial Farm,Committed
ORD-0000360,TRC-02,DLR-0315,2024-05-02,3,Asia-Pacific,Commercial Farm,Committed
ORD-0000361,PLN-08,DLR-0849,2026-05-05,4,Asia-Pacific,Commercial Farm,Open
ORD-0000362,HRV-07,DLR-0303,2025-08-08,4,Europe,Dealer Stock,Cancelled
ORD-0000363,SPR-05,DLR-0690,2025-01-02,3,Asia-Pacific,Dealer Stock,Shipped
ORD-0000364,TIL-09,DLR-0502,2024-09-05,2,Asia-Pacific,Government,Committed
ORD-0000365,HRV-04,DLR-0863,2026-08-05,1,North America,,Committed
ORD-0000366,TRC-01,DLR-0027,2024-09-22,15,Africa/Middle East,Dealer Stock,Open
ORD-0000367,BAL-09,DLR-0381,2026-02-06,4,South America,Export,Shipped
ORD-0000368,HRV-03,DLR-0792,2025-12-28,1,North America,Commercial Farm,Committed
ORD-0000369,HRV-08,DLR-0589,2025-11-29,20,Asia-Pacific,Dealer Stock,Cancelled
ORD-0000370,TRC-01,DLR-0300,2025-05-20,3,Europe,Commercial Farm,Open
ORD-0000371,BAL-03,DLR-0256,2025-02-18,3,North America,Commercial Farm,Shipped
ORD-0000372,CMB-07,,2024-09-14,1,South America,Export,Shipped
ORD-0000373,TIL-08,DLR-0741,2025-10-09,4,Europe,Dealer Stock,Shipped
ORD-0000374,TRC-02,DLR-0676,2026-07-17,4,Europe,Commercial Farm,Committed
ORD-0000375,PLN-01,DLR-0082,2026-01-07,1,Asia-Pacific,Dealer Stock,Committed
ORD-0000376,HRV-02,DLR-0058,2025-11-04,4,Europe,Dealer Stock,Committed
ORD-0000377,BAL-05,DLR-0403,2025-05-23,3,North America,Government,Shipped
ORD-0000378,HRV-02,DLR-0439,2025-03-06,10,North America,Dealer Stock,Open
ORD-0000379,HRV-07,DLR-0768,2026-08-22,4,Europe,Dealer Stock,Open
ORD-0000380,PLN-09,DLR-0211,2024-10-12,4,North America,Commercial Farm,Committed
ORD-0000381,BAL-02,DLR-0676,2025-09-14,8,North America,Commercial Farm,Committed
ORD-0000382,CMB-05,DLR-0012,2024-12-12,1,Europe,Commercial Farm,Shipped
ORD-0000383,PLN-01,DLR-0187,2025-06-08,3,Asia-Pacific,Export,Shipped
ORD-0000384,PLN-01,DLR-0877,2025-09-08,8,Europe,Commercial Farm,Open
ORD-0000385,SPR-07,DLR-0425,2024-11-07,5,North America,Dealer Stock,Committed
ORD-0000386,SPR-03,DLR-0847,2024-06-11,2,Africa/Middle East,Dealer Stock,Committed
ORD-0000387,PLN-10,DLR-0692,2025-09-07,4,South America,Government,Shipped
ORD-0000388,HRV-07,DLR-0791,2024-11-22,5,Africa/Middle East,Commercial Farm,Open
ORD-0000389,PLN-06,DLR-0554,2024-05-10,1,North America,Dealer Stock,Committed
ORD-0000390,TIL-01,,2026-07-11,4,Africa/Middle East,Commercial Farm,Committed
ORD-0000391,TIL-06,DLR-0177,2026-07-23,1,North America,Dealer Stock,Shipped
ORD-0000392,HRV-05,DLR-0851,2025-09-14,4,Asia-Pacific,Commercial Farm,Open
ORD-0000393,TIL-08,,2025-03-07,2,South America,Dealer Stock,Open
ORD-0000394,BAL-03,DLR-0216,2025-03-08,8,Africa/Middle East,Commercial Farm,Shipped
ORD-0000395,PLN-05,DLR-0138,2024-09-27,3,Asia-Pacific,Commercial Farm,Shipped
ORD-0000396,HRV-02,DLR-0099,2025-02-27,2,North America,Dealer Stock,Shipped
ORD-0000397,PLN-05,DLR-0766,2026-01-28,10,South America,,Shipped
ORD-0000398,TIL-05,DLR-0101,2025-07-12,1,South America,Dealer Stock,Shipped
ORD-0000399,HRV-01,,2025-05-17,2,North America,Commercial Farm,Shipped
ORD-0000400,BAL-08,DLR-0804,2024-03-20,5,Europe,Export,Shipped
ORD-0000401,CMB-04,DLR-0317,2024-01-28,1,Europe,Dealer Stock,Shipped
ORD-0000402,CMB-10,DLR-0257,2024-03-05,1,North America,Commercial Farm,Open
ORD-0000403,TRC-01,DLR-0346,2024-03-11,4,Europe,Dealer Stock,Shipped
ORD-0000404,TIL-03,DLR-0432,2025-06-28,1,Asia-Pacific,Commercial Farm,Shipped
ORD-0000405,SPR-05,DLR-0875,2025-02-13,3,Asia-Pacific,Export,Shipped
ORD-0000406,TRC-01,DLR-0152,2025-04-05,8,Asia-Pacific,Commercial Farm,Shipped
ORD-0000407,TIL-09,DLR-0739,2026-02-15,1,Europe,Commercial Farm,Shipped
ORD-0000408,HRV-03,DLR-0254,2024-10-22,2,North America,Dealer Stock,Shipped
ORD-0000409,TIL-09,DLR-0180,2024-02-15,1,Africa/Middle East,Commercial Farm,Open
ORD-0000410,SPR-09,DLR-0085,2024-12-28,1,Africa/Middle East,Commercial Farm,Shipped
ORD-0000411,BAL-09,DLR-0563,2026-01-07,1,North America,Commercial Farm,Open
ORD-0000412,BAL-08,DLR-0383,2025-08-16,5,Asia-Pacific,Dealer Stock,Shipped
ORD-0000413,PLN-04,DLR-0122,2024-03-19,3,North America,Commercial Farm,Open
ORD-0000414,BAL-03,DLR-0887,2024-09-11,5,North America,Government,Committed
ORD-0000415,CMB-06,DLR-0054,2026-05-06,3,Europe,Commercial Farm,Committed
ORD-0000416,BAL-02,DLR-0146,2025-07-13,1,Europe,Government,Open
ORD-0000417,TIL-04,DLR-0108,2024-01-15,2,North America,Dealer Stock,Shipped
ORD-0000418,SPR-02,DLR-0595,2026-05-16,10,Asia-Pacific,Commercial Farm,Shipped
ORD-0000419,TRC-08,DLR-0808,2024-12-14,4,North America,Commercial Farm,Shipped
ORD-0000420,TRC-04,DLR-0843,2024-04-07,1,Europe,Dealer Stock,Shipped
ORD-0000421,CMB-01,DLR-0453,2025-10-12,1,North America,Commercial Farm,Open
ORD-0000422,CMB-07,DLR-0406,2025-09-06,2,Asia-Pacific,Commercial Farm,Shipped
ORD-0000423,SPR-09,DLR-0281,2025-09-01,3,Europe,Export,Shipped
ORD-0000424,PLN-07,DLR-0259,2024-04-30,1,Africa/Middle East,,Open
ORD-0000425,TIL-02,DLR-0751,2024-02-19,2,Asia-Pacific,,Committed
ORD-0000426,HRV-04,DLR-0798,2024-12-11,4,North America,Export,Committed
ORD-0000427,CMB-08,DLR-0447,2026-05-18,1,North America,Commercial Farm,Shipped
ORD-0000428,TIL-06,DLR-0679,2024-01-25,3,Europe,Commercial Farm,Shipped
ORD-0000429,HRV-09,DLR-0840,2024-06-06,4,South America,Dealer Stock,Shipped
ORD-0000430,SPR-02,DLR-0032,2025-08-25,2,South America,Dealer Stock,Committed
ORD-0000431,TIL-02,DLR-0889,2025-10-19,4,North America,Commercial Farm,Shipped
ORD-0000432,PLN-07,DLR-0412,2024-04-08,2,South America,Export,Committed
ORD-0000433,PLN-03,DLR-0296,2026-06-12,4,North America,Dealer Stock,Open
ORD-0000434,CMB-09,DLR-0713,2025-11-29,3,North America,Dealer Stock,Open
ORD-0000435,PLN-08,DLR-0309,2025-10-30,1,South America,Export,Open
ORD-0000436,BAL-02,DLR-0613,2025-06-20,3,South America,Commercial Farm,Open
ORD-0000437,CMB-03,DLR-0801,2025-05-08,2,South America,Government,Committed
ORD-0000438,HRV-07,DLR-0214,2025-09-06,3,Europe,Commercial Farm,Committed
ORD-0000439,BAL-07,DLR-0041,2026-03-06,4,Africa/Middle East,Dealer Stock,Committed
ORD-0000440,HRV-10,DLR-0732,2025-01-25,5,Asia-Pacific,Commercial Farm,Shipped
ORD-0000441,CMB-07,DLR-0062,2024-04-03,3,Asia-Pacific,Export,Committed
ORD-0000442,TIL-04,DLR-0314,2026-07-08,1,South America,Dealer Stock,Committed
ORD-0000443,BAL-08,DLR-0409,2024-05-29,2,Europe,,Cancelled
ORD-0000444,HRV-06,DLR-0235,2026-04-16,2,Africa/Middle East,Commercial Farm,Committed
ORD-0000445,HRV-08,DLR-0462,2026-04-02,2,North America,Export,Shipped
ORD-0000446,TRC-07,DLR-0721,2025-03-15,5,South America,Commercial Farm,Open
ORD-0000447,SPR-07,DLR-0819,2024-02-22,4,Europe,,Committed
ORD-0000448,BAL-05,DLR-0117,2025-07-28,1,North America,Commercial Farm,Shipped
ORD-0000449,BAL-04,DLR-0745,2025-06-08,1,North America,Commercial Farm,Committed
ORD-0000450,PLN-10,DLR-0085,2024-07-30,15,North America,Commercial Farm,Shipped
ORD-0000451,CMB-06,DLR-0598,2026-07-30,1,North America,Commercial Farm,Shipped
ORD-0000452,SPR-07,DLR-0414,2025-07-13,1,North America,Dealer Stock,Committed
ORD-0000453,TIL-05,,2025-07-08,3,Europe,Commercial Farm,Committed
ORD-0000454,HRV-02,DLR-0703,2026-03-04,1,Europe,Commercial Farm,Committed
ORD-0000455,PLN-10,DLR-0456,2025-12-06,3,South America,Commercial Farm,Open
ORD-0000456,CMB-01,DLR-0588,2025-04-16,4,Europe,Commercial Farm,Open
ORD-0000457,PLN-07,DLR-0749,2024-05-15,15,South America,Dealer Stock,Cancelled
ORD-0000458,TIL-03,DLR-0491,2026-04-14,8,Asia-Pacific,Government,Open
ORD-0000459,TRC-06,,2025-02-26,3,Europe,Commercial Farm,Committed
ORD-0000460,HRV-03,DLR-0892,2025-05-27,3,South America,Commercial Farm,Open
ORD-0000461,BAL-04,DLR-0430,2024-10-16,2,North America,Dealer Stock,Shipped
ORD-0000462,TIL-06,DLR-0639,2025-08-12,1,Europe,,Shipped
ORD-0000463,SPR-09,DLR-0437,2024-06-07,5,Europe,Commercial Farm,Committed
ORD-0000464,BAL-04,,2025-08-03,2,North America,Commercial Farm,Shipped
ORD-0000465,HRV-06,DLR-0436,2025-09-03,2,Europe,Commercial Farm,Cancelled
ORD-0000466,TRC-07,DLR-0217,2026-02-09,2,North America,Commercial Farm,Shipped
ORD-0000467,BAL-06,DLR-0557,2026-07-12,1,North America,Commercial Farm,Committed
ORD-0000468,BAL-07,DLR-0688,2025-01-25,15,South America,Commercial Farm,Open
ORD-0000469,SPR-04,DLR-0446,2025-06-23,2,South America,Dealer Stock,Open
ORD-0000470,PLN-06,DLR-0646,2025-02-12,10,South America,Dealer Stock,Shipped
ORD-0000471,PLN-02,DLR-0597,2026-05-16,8,Asia-Pacific,Commercial Farm,Shipped
ORD-0000472,BAL-07,DLR-0841,2025-03-15,2,North America,Commercial Farm,Shipped
ORD-0000473,PLN-01,DLR-0140,2024-02-12,20,North America,Commercial Farm,Shipped
ORD-0000474,SPR-01,DLR-0356,2025-01-30,2,Europe,Commercial Farm,Committed
ORD-0000475,BAL-07,DLR-0855,2026-08-25,1,Asia-Pacific,Government,Open
ORD-0000476,TRC-09,DLR-0365,2026-07-09,3,South America,Dealer Stock,Shipped
ORD-0000477,BAL-01,DLR-0030,2024-08-17,2,Europe,Dealer Stock,Open
ORD-0000478,TIL-10,DLR-0035,2024-04-07,1,Europe,Export,Shipped
ORD-0000479,HRV-04,DLR-0109,2024-04-01,2,North America,Commercial Farm,Shipped
ORD-0000480,HRV-06,DLR-0070,2026-06-28,2,Africa/Middle East,Dealer Stock,Shipped
ORD-0000481,TRC-06,DLR-0771,2024-01-20,1,Asia-Pacific,Dealer Stock,Shipped
ORD-0000482,TIL-07,DLR-0472,2025-08-30,1,Asia-Pacific,Dealer Stock,Shipped
ORD-0000483,HRV-03,DLR-0256,2024-10-22,1,North America,Dealer Stock,Open
ORD-0000484,TRC-06,DLR-0366,2026-06-29,1,North America,Commercial Farm,Open
ORD-0000485,TIL-01,DLR-0281,2024-04-16,2,South America,Commercial Farm,Shipped
ORD-0000486,HRV-04,DLR-0792,2025-07-27,3,North America,Export,Shipped
ORD-0000487,CMB-05,DLR-0802,2024-04-07,4,Europe,Dealer Stock,Committed
ORD-0000488,TRC-04,DLR-0198,2025-03-12,2,Europe,Dealer Stock,Shipped
ORD-0000489,HRV-02,DLR-0373,2026-06-04,8,Asia-Pacific,Dealer Stock,Shipped
ORD-0000490,SPR-10,DLR-0318,2024-12-23,1,Asia-Pacific,Export,Cancelled
ORD-0000491,TIL-08,DLR-0298,2026-02-08,4,Asia-Pacific,Commercial Farm,Open
ORD-0000492,CMB-05,DLR-0458,2026-05-09,2,Europe,Commercial Farm,Committed
ORD-0000493,CMB-10,DLR-0306,2025-06-11,10,South America,Commercial Farm,Committed
ORD-0000494,TIL-06,DLR-0315,2025-01-04,3,South America,Commercial Farm,Shipped
ORD-0000495,BAL-07,DLR-0473,2026-06-18,8,Europe,Export,Shipped
ORD-0000496,PLN-03,DLR-0772,2025-12-07,2,Europe,Government,Open
ORD-0000497,TRC-03,DLR-0346,2025-05-02,1,South America,Export,Open
ORD-0000498,CMB-01,,2025-10-02,5,South America,Commercial Farm,Committed
ORD-0000499,TRC-07,DLR-0415,2024-09-23,1,North America,Dealer Stock,Shipped
ORD-0000500,HRV-06,DLR-0126,2024-10-03,1,South America,Commercial Farm,Committed
ORD-0000501,TRC-09,DLR-0537,2026-08-11,2,Europe,,Committed
ORD-0000502,HRV-07,DLR-0248,2025-01-14,3,South America,Commercial Farm,Committed
ORD-0000503,CMB-02,DLR-0248,2024-05-10,2,North America,Dealer Stock,Open
ORD-0000504,BAL-09,DLR-0314,2025-07-19,2,Asia-Pacific,Commercial Farm,Open
ORD-0000505,HRV-07,DLR-0786,2026-06-03,4,Asia-Pacific,Dealer Stock,Committed
ORD-0000506,HRV-07,DLR-0891,2026-02-15,1,North America,Export,Open
ORD-0000507,SPR-06,DLR-0847,2025-02-07,3,Asia-Pacific,Commercial Farm,Shipped
ORD-0000508,SPR-09,DLR-0183,2026-03-31,2,Asia-Pacific,Commercial Farm,Shipped
ORD-0000509,BAL-09,DLR-0581,2025-03-17,3,South America,Commercial Farm,Shipped
ORD-0000510,CMB-09,DLR-0727,2026-07-11,1,North America,Commercial Farm,Shipped
ORD-0000511,SPR-04,DLR-0684,2025-11-13,2,Europe,Dealer Stock,Committed
ORD-0000512,TRC-10,DLR-0491,2025-04-21,3,South America,Commercial Farm,Shipped
ORD-0000513,CMB-01,DLR-0454,2025-10-10,3,North America,Commercial Farm,Shipped
ORD-0000514,TIL-01,,2024-11-10,1,South America,Export,Shipped
ORD-0000515,HRV-02,DLR-0815,2024-09-02,1,Europe,Government,Shipped
ORD-0000516,TIL-03,DLR-0810,2026-02-23,1,Asia-Pacific,Export,Committed
ORD-0000517,CMB-02,DLR-0579,2024-05-15,3,Africa/Middle East,Commercial Farm,Cancelled
ORD-0000518,TRC-03,DLR-0383,2024-04-25,1,Asia-Pacific,Export,Open
ORD-0000519,TIL-04,DLR-0169,2024-11-27,8,Asia-Pacific,Commercial Farm,Open
ORD-0000520,TIL-08,DLR-0151,2025-08-16,2,Europe,Dealer Stock,Open
ORD-0000521,SPR-02,DLR-0610,2024-08-29,2,Africa/Middle East,Commercial Farm,Committed
ORD-0000522,TRC-05,DLR-0030,2025-10-30,1,North America,Commercial Farm,Open
ORD-0000523,CMB-01,DLR-0872,2024-06-25,4,North America,Commercial Farm,Shipped
ORD-0000524,TIL-08,,2026-03-16,1,North America,Dealer Stock,Committed
ORD-0000525,SPR-03,DLR-0880,2025-08-09,4,Europe,Dealer Stock,Open
ORD-0000526,BAL-02,DLR-0392,2025-11-17,1,North America,Commercial Farm,Shipped
ORD-0000527,CMB-01,DLR-0456,2024-06-29,2,Europe,Government,Committed
ORD-0000528,CMB-03,DLR-0717,2025-07-16,5,North America,Commercial Farm,Shipped
ORD-0000529,BAL-05,DLR-0324,2024-07-19,1,North America,Export,Committed
ORD-0000530,SPR-10,DLR-0549,2026-04-25,4,North America,Export,Committed
ORD-0000531,TIL-05,DLR-0538,2026-06-10,4,Africa/Middle East,Dealer Stock,Committed
ORD-0000532,HRV-07,DLR-0141,2025-06-03,4,South America,Commercial Farm,Committed
ORD-0000533,CMB-05,DLR-0249,2026-07-24,3,Europe,Commercial Farm,Cancelled
ORD-0000534,CMB-05,DLR-0465,2026-07-27,1,Asia-Pacific,Commercial Farm,Shipped
ORD-0000535,SPR-07,DLR-0069,2024-02-03,3,Asia-Pacific,Export,Shipped
ORD-0000536,CMB-06,DLR-0205,2024-12-12,1,Asia-Pacific,Government,Shipped
ORD-0000537,TIL-05,DLR-0134,2025-08-05,1,North America,Commercial Farm,Committed
ORD-0000538,PLN-04,DLR-0698,2024-12-21,1,North America,Commercial Farm,Committed
ORD-0000539,BAL-05,DLR-0885,2025-07-27,3,Europe,Dealer Stock,Shipped
ORD-0000540,TRC-04,DLR-0825,2024-11-05,1,Europe,Commercial Farm,Committed
ORD-0000541,BAL-09,DLR-0151,2024-07-19,10,North America,Commercial Farm,Shipped
ORD-0000542,HRV-06,DLR-0859,2024-09-10,10,South America,Commercial Farm,Committed
ORD-0000543,CMB-02,DLR-0165,2025-12-22,4,Asia-Pacific,Government,Committed
ORD-0000544,PLN-09,DLR-0659,2025-01-19,1,South America,Export,Shipped
ORD-0000545,TIL-05,DLR-0219,2025-08-25,1,Asia-Pacific,Commercial Farm,Shipped
ORD-0000546,PLN-02,DLR-0874,2024-08-06,3,Asia-Pacific,Dealer Stock,Committed
ORD-0000547,TRC-02,DLR-0247,2026-03-09,8,North America,Commercial Farm,Open
ORD-0000548,BAL-05,DLR-0267,2026-06-22,1,South America,Export,Committed
ORD-0000549,SPR-06,DLR-0295,2024-10-07,3,Asia-Pacific,Export,Open
ORD-0000550,BAL-07,DLR-0041,2025-11-17,1,North America,Commercial Farm,Open
ORD-0000551,PLN-10,DLR-0219,2024-04-27,2,North America,Government,Committed
ORD-0000552,SPR-01,DLR-0079,2026-05-01,1,North America,Dealer Stock,Committed
ORD-0000553,PLN-02,DLR-0145,2026-02-15,4,North America,Commercial Farm,Shipped
ORD-0000554,BAL-06,DLR-0692,2026-06-29,2,Europe,Commercial Farm,Shipped
ORD-0000555,TIL-04,DLR-0037,2025-04-29,3,Europe,Dealer Stock,Committed
ORD-0000556,BAL-09,DLR-0259,2024-04-18,1,North America,Dealer Stock,Shipped
ORD-0000557,SPR-05,DLR-0313,2024-09-19,8,Asia-Pacific,Export,Committed
ORD-0000558,PLN-03,DLR-0438,2024-02-16,5,North America,Dealer Stock,Open
ORD-0000559,TIL-01,DLR-0362,2025-02-15,10,Asia-Pacific,Commercial Farm,Committed
ORD-0000560,PLN-02,DLR-0869,2026-04-18,8,Europe,Export,Shipped
ORD-0000561,SPR-04,DLR-0510,2024-10-23,1,Europe,Dealer Stock,Open
ORD-0000562,CMB-05,DLR-0483,2026-02-13,1,North America,Commercial Farm,Committed
ORD-0000563,BAL-01,DLR-0387,2026-05-05,2,Asia-Pacific,Commercial Farm,Shipped
ORD-0000564,CMB-08,DLR-0786,2024-06-06,2,Europe,Commercial Farm,Open
ORD-0000565,SPR-07,DLR-0437,2026-05-22,1,Asia-Pacific,Dealer Stock,Shipped
ORD-0000566,HRV-05,DLR-0255,2026-02-14,1,North America,Dealer Stock,Committed
ORD-0000567,CMB-09,DLR-0275,2026-02-03,2,Asia-Pacific,Dealer Stock,Committed
ORD-0000568,SPR-07,DLR-0247,2024-10-05,4,North America,Commercial Farm,Shipped
ORD-0000569,PLN-02,DLR-0847,2025-09-04,1,North America,Dealer Stock,Committed
ORD-0000570,BAL-02,DLR-0712,2025-09-11,4,North America,Commercial Farm,Open
ORD-0000571,SPR-01,DLR-0606,2025-10-02,1,Africa/Middle East,Dealer Stock,Shipped
ORD-0000572,HRV-05,DLR-0270,2024-07-02,1,North America,Government,Committed
ORD-0000573,PLN-01,DLR-0436,2026-05-22,1,Asia-Pacific,Commercial Farm,Committed
ORD-0000574,SPR-03,DLR-0350,2025-10-10,5,Europe,Commercial Farm,Committed
ORD-0000575,TIL-07,DLR-0717,2025-03-17,3,South America,Export,Shipped
ORD-0000576,CMB-06,DLR-0459,2025-02-25,1,South America,Commercial Farm,Open
ORD-0000577,PLN-06,DLR-0552,2025-05-07,10,North America,Commercial Farm,Shipped
ORD-0000578,BAL-09,DLR-0419,2024-04-29,1,North America,Dealer Stock,Shipped
ORD-0000579,TRC-02,DLR-0452,2024-12-17,2,North America,,Committed
ORD-0000580,CMB-08,DLR-0015,2025-08-12,15,South America,Commercial Farm,Cancelled
ORD-0000581,TIL-01,DLR-0521,2026-08-14,15,Europe,Commercial Farm,Committed
ORD-0000582,PLN-04,,2025-10-22,2,North America,Commercial Farm,Open
ORD-0000583,TRC-08,DLR-0533,2025-01-14,2,Asia-Pacific,Government,Shipped
ORD-0000584,TIL-07,DLR-0395,2025-02-14,5,Europe,Export,Shipped
ORD-0000585,HRV-02,DLR-0082,2026-02-12,1,North America,Dealer Stock,Open
ORD-0000586,BAL-06,DLR-0013,2025-11-27,1,Europe,Commercial Farm,Committed
ORD-0000587,HRV-04,DLR-0723,2025-07-07,1,Europe,Commercial Farm,Shipped
ORD-0000588,CMB-10,DLR-0459,2024-08-16,2,Europe,Commercial Farm,Shipped
ORD-0000589,BAL-01,DLR-0080,2025-08-04,2,Europe,Commercial Farm,Open
ORD-0000590,CMB-01,DLR-0720,2026-01-31,5,Europe,Dealer Stock,Committed
ORD-0000591,PLN-09,DLR-0081,2025-06-15,1,Europe,Commercial Farm,Committed
ORD-0000592,TIL-05,DLR-0864,2025-06-09,1,Asia-Pacific,Commercial Farm,Open
ORD-0000593,TRC-07,,2025-08-29,2,North America,Commercial Farm,Open
ORD-0000594,HRV-08,DLR-0861,2025-10-04,2,Europe,Government,Cancelled
ORD-0000595,BAL-04,DLR-0483,2025-10-07,2,Europe,Dealer Stock,Open
ORD-0000596,CMB-08,DLR-0294,2026-05-24,1,Asia-Pacific,Commercial Farm,Shipped
ORD-0000597,CMB-06,DLR-0052,2024-07-21,2,Asia-Pacific,Commercial Farm,Committed
ORD-0000598,SPR-10,DLR-0163,2025-02-23,1,North America,Commercial Farm,Shipped
ORD-0000599,TIL-05,DLR-0254,2024-10-24,10,Europe,Commercial Farm,Shipped
ORD-0000600,TIL-01,DLR-0329,2024-12-14,5,North America,Commercial Farm,Open
ORD-0000601,TIL-02,DLR-0629,2025-07-18,1,South America,Export,Shipped
ORD-0000602,HRV-01,DLR-0752,2024-04-26,3,Europe,Commercial Farm,Shipped
ORD-0000603,SPR-06,DLR-0207,2024-02-22,4,Europe,Government,Cancelled
ORD-0000604,TIL-03,DLR-0006,2024-10-17,1,Asia-Pacific,Commercial Farm,Shipped
ORD-0000605,HRV-03,DLR-0880,2025-03-29,1,North America,Commercial Farm,Shipped
ORD-0000606,TRC-01,DLR-0364,2026-01-22,2,South America,Commercial Farm,Shipped
ORD-0000607,PLN-07,DLR-0635,2024-05-20,15,Asia-Pacific,Export,Shipped
