part_id,part_name,part_category,unit_of_measure,unit_cost,lead_time_days,safety_stock_qty,is_critical,min_order_qty,part_status,weight_kg,part_notes
EN-399,Exhaust Manifold 399,Engine,M,66.94,28.0,75,False,25.0,Active,4.43,
EN-400,Exhaust Manifold 400,Engine,KG,75.7,21.0,500,False,50.0,Active,0.99,
EN-401,Fuel Injector 401,Engine,EA,131.79,90.0,25,False,,Active,1.69,
EN-402,Exhaust Manifold 402,Engine,EA,14.85,75.0,200,False,100.0,Active,0.65,
EN-403,Piston Assembly 403,Engine,EA,176.38,60.0,25,False,,Active,1.47,
EN-404,Engine Mount 404,Engine,L,7.57,35.0,75,False,10.0,Active,8.75,
EN-405,Exhaust Manifold 405,Engine,KG,61.01,35.0,150,False,50.0,Active,1.96,
EN-406,Exhaust Manifold 406,Engine,EA,1.12,60.0,100,False,1.0,EOL,1.25,
EN-407,Crankshaft Sensor Bracket 407,Engine,KG,14.0,75.0,75,True,25.0,EOL,3.1,
EN-408,Camshaft 408,Engine,KG,24.76,14.0,25,False,25.0,Active,4.78,
EN-409,Oil Pump 409,Engine,EA,21.22,45.0,150,False,10.0,Active,22.7,
EN-410,Cylinder Head 410,Engine,L,138.27,14.0,50,False,100.0,Active,0.77,
EN-411,Camshaft 411,Engine,EA,86.22,45.0,300,False,5.0,Active,1.11,
EN-412,Cylinder Head 412,Engine,L,4.08,7.0,200,False,1.0,Active,0.77,
EN-413,Oil Pump 413,Engine,EA,3.96,21.0,50,True,10.0,Active,1.23,
EN-414,Engine Mount 414,Engine,EA,23.82,21.0,300,False,1.0,Active,8.15,
EN-415,Turbocharger Unit 415,Engine,EA,31.89,21.0,100,False,100.0,Active,4.3,
EN-416,Oil Pump 416,Engine,EA,8.05,21.0,150,True,1.0,Active,1.54,
EN-417,Air Filter Housing 417,Engine,EA,,35.0,300,False,50.0,Active,3.23,
EN-418,Camshaft 418,Engine,L,141.01,28.0,150,False,5.0,Active,0.98,
EN-419,Piston Assembly 419,Engine,EA,39.33,28.0,75,False,10.0,Active,6.82,
EN-420,Fuel Injector 420,Engine,EA,126.23,21.0,150,False,1.0,Active,0.67,
EN-421,Air Filter Housing 421,Engine,EA,17.33,28.0,25,False,10.0,Active,1.74,
EN-422,Exhaust Manifold 422,Engine,EA,34.2,35.0,300,False,10.0,Active,4.46,
EN-423,Exhaust Manifold 423,Engine,L,14.14,,75,False,1.0,Active,4.15,
EN-424,Piston Assembly 424,Engine,EA,20.05,28.0,100,False,,New,2.87,
EN-425,Piston Assembly 425,Engine,EA,8.7,21.0,300,False,25.0,Active,3.57,
EN-426,Crankshaft Sensor Bracket 426,Engine,EA,11.11,35.0,100,False,50.0,Active,1.97,
EN-427,Cylinder Head 427,Engine,M,36.79,35.0,150,False,25.0,EOL,6.75,
EN-428,Crankshaft Sensor Bracket 428,Engine,EA,62.56,45.0,25,False,10.0,Active,5.34,
EN-429,Oil Pump 429,Engine,EA,47.48,21.0,100,False,1.0,Active,2.53,
EN-430,Turbocharger Unit 430,Engine,EA,44.32,75.0,150,False,100.0,Active,5.22,
EN-431,Camshaft 431,Engine,EA,5.36,45.0,50,False,100.0,Active,3.55,
EN-432,Piston Assembly 432,Engine,EA,315.3,14.0,25,False,1.0,Active,0.23,
EN-433,Cylinder Head 433,Engine,EA,,28.0,75,False,100.0,Active,1.08,
EN-434,Camshaft 434,Engine,KG,1.99,14.0,150,False,5.0,Active,4.96,
EN-435,Oil Pump 435,Engine,EA,14.48,28.0,150,False,50.0,Active,23.41,
EN-436,Turbocharger Unit 436,Engine,EA,,75.0,100,False,50.0,NRND,23.29,
EN-437,Air Filter Housing 437,Engine,KG,20.09,35.0,300,False,10.0,Active,9.83,
EN-438,Crankshaft Sensor Bracket 438,Engine,EA,117.51,21.0,50,False,100.0,Active,1.34,
EN-439,Oil Pump 439,Engine,EA,12.96,14.0,150,False,25.0,Active,3.54,
EN-440,Exhaust Manifold 440,Engine,M,41.95,21.0,300,False,10.0,Active,4.22,
EN-441,Crankshaft Sensor Bracket 441,Engine,EA,,21.0,100,False,25.0,Active,5.35,
EN-442,Fuel Injector 442,Engine,EA,37.69,60.0,25,False,1.0,Active,1.14,
EN-443,Crankshaft Sensor Bracket 443,Engine,KG,60.45,14.0,25,False,10.0,Active,1.8,
EN-444,Oil Pump 444,Engine,KG,28.18,35.0,50,False,100.0,Active,6.0,
EN-445,Piston Assembly 445,Engine,EA,13.92,7.0,100,False,25.0,Active,6.09,
EN-446,Turbocharger Unit 446,Engine,EA,43.84,75.0,300,False,25.0,Active,0.75,
EN-447,Oil Pump 447,Engine,EA,34.89,28.0,25,False,1.0,Active,1.35,
EN-448,Piston Assembly 448,Engine,EA,9.56,21.0,500,False,10.0,Active,3.84,
EN-449,Piston Assembly 449,Engine,EA,95.34,14.0,25,False,100.0,Active,11.93,
EN-450,Crankshaft Sensor Bracket 450,Engine,EA,28.15,75.0,150,False,5.0,Active,3.9,
EN-451,Turbocharger Unit 451,Engine,EA,21.88,60.0,50,False,25.0,Active,7.48,
EN-452,Oil Pump 452,Engine,EA,12.58,14.0,300,False,25.0,Active,3.28,
EN-453,Oil Pump 453,Engine,EA,87.74,14.0,200,False,100.0,New,0.92,
EN-454,Exhaust Manifold 454,Engine,EA,48.43,90.0,50,False,5.0,Active,2.34,
EN-455,Cylinder Head 455,Engine,EA,128.71,75.0,50,False,10.0,Active,1.96,
EN-456,Camshaft 456,Engine,EA,12.43,90.0,150,False,100.0,Active,0.55,
EN-457,Cylinder Head 457,Engine,EA,33.25,14.0,150,False,100.0,EOL,2.58,
EN-458,Oil Pump 458,Engine,EA,84.8,45.0,150,False,5.0,Active,32.66,
EN-459,Crankshaft Sensor Bracket 459,Engine,EA,35.91,35.0,75,False,,Active,1.22,
EN-460,Air Filter Housing 460,Engine,EA,20.08,21.0,100,False,5.0,EOL,4.68,
EN-461,Oil Pump 461,Engine,KG,6.42,21.0,150,False,25.0,Active,0.83,
EN-462,Fuel Injector 462,Engine,EA,33.13,,75,False,50.0,Active,0.66,
EN-463,Piston Assembly 463,Engine,KG,42.5,28.0,25,False,50.0,Active,3.33,
EN-464,Engine Mount 464,Engine,L,44.57,7.0,150,False,50.0,Active,4.63,
EN-465,Oil Pump 465,Engine,EA,80.34,28.0,50,False,100.0,Active,7.07,
EN-466,Fuel Injector 466,Engine,EA,9.88,28.0,200,False,5.0,Active,,
EN-467,Fuel Injector 467,Engine,EA,25.66,45.0,100,False,,Active,142.66,
EN-468,Camshaft 468,Engine,EA,149.2,45.0,25,False,50.0,Active,2.0,
EN-469,Turbocharger Unit 469,Engine,EA,25.26,14.0,150,False,1.0,Active,1.21,
EN-470,Oil Pump 470,Engine,EA,69.19,28.0,100,False,50.0,Active,3.97,
EN-471,Turbocharger Unit 471,Engine,EA,168.26,45.0,200,False,25.0,Active,0.76,
EN-472,Air Filter Housing 472,Engine,EA,46.8,21.0,500,True,5.0,Active,2.1,
EN-473,Crankshaft Sensor Bracket 473,Engine,EA,14.79,14.0,100,False,10.0,Active,4.48,
EN-474,Engine Mount 474,Engine,EA,350.57,90.0,500,False,1.0,Active,30.79,
EN-475,Crankshaft Sensor Bracket 475,Engine,M,15.94,75.0,150,False,5.0,EOL,13.26,
EN-476,Fuel Injector 476,Engine,EA,,28.0,50,False,1.0,Active,2.47,
EN-477,Piston Assembly 477,Engine,EA,3.78,90.0,150,False,100.0,Active,5.36,
EN-478,Piston Assembly 478,Engine,EA,8.47,7.0,75,False,1.0,Active,2.48,
EN-479,Turbocharger Unit 479,Engine,KG,49.79,28.0,25,False,10.0,Active,81.49,
EN-480,Crankshaft Sensor Bracket 480,Engine,EA,22.97,21.0,25,False,25.0,Active,0.4,
EN-481,Fuel Injector 481,Engine,EA,190.23,60.0,100,False,10.0,Active,2.17,
EN-482,Camshaft 482,Engine,EA,14.8,14.0,300,False,1.0,Active,7.22,
EN-483,Exhaust Manifold 483,Engine,EA,9.1,21.0,200,False,100.0,Active,,
EN-484,Crankshaft Sensor Bracket 484,Engine,KG,10.82,35.0,100,False,25.0,Active,1.95,
EN-485,Turbocharger Unit 485,Engine,KG,89.17,35.0,300,False,10.0,EOL,0.53,
EN-486,Engine Mount 486,Engine,EA,22.29,21.0,500,False,50.0,New,5.35,
EN-487,Turbocharger Unit 487,Engine,EA,63.07,45.0,25,False,100.0,Active,4.4,
EN-488,Fuel Injector 488,Engine,EA,114.7,28.0,200,False,1.0,Active,,
EN-489,Oil Pump 489,Engine,EA,33.85,21.0,200,False,100.0,Active,1.45,
EN-490,Camshaft 490,Engine,EA,135.78,35.0,500,False,100.0,Active,2.09,
EN-491,Fuel Injector 491,Engine,EA,13.55,45.0,150,False,25.0,Active,4.23,
EN-492,Camshaft 492,Engine,L,11.49,60.0,75,False,50.0,Active,1.46,
EN-493,Cylinder Head 493,Engine,EA,21.2,45.0,50,False,50.0,Active,0.23,
EN-494,Cylinder Head 494,Engine,EA,35.47,35.0,100,False,50.0,Active,2.18,
EN-495,Piston Assembly 495,Engine,EA,46.7,35.0,500,False,5.0,Active,5.95,
EN-496,Camshaft 496,Engine,EA,41.7,21.0,150,False,,EOL,0.61,
EN-497,Crankshaft Sensor Bracket 497,Engine,EA,3.34,14.0,100,False,25.0,EOL,0.67,
EN-498,Engine Mount 498,Engine,EA,,14.0,75,False,50.0,Active,2.1,
EN-499,Exhaust Manifold 499,Engine,EA,81.97,21.0,150,False,50.0,Active,4.97,
EN-500,Turbocharger Unit 500,Engine,EA,,28.0,150,False,10.0,Active,8.76,
EN-501,Cylinder Head 501,Engine,EA,10.21,14.0,50,False,50.0,Active,2.29,
EN-502,Turbocharger Unit 502,Engine,L,25.15,35.0,500,False,50.0,Active,,
EN-503,Turbocharger Unit 503,Engine,EA,19.84,14.0,50,False,5.0,Active,8.14,
EN-504,Engine Mount 504,Engine,EA,67.05,75.0,75,False,10.0,Active,3.4,
EN-505,Fuel Injector 505,Engine,KG,15.78,35.0,75,False,50.0,Active,9.66,
EN-506,Turbocharger Unit 506,Engine,KG,58.43,21.0,200,False,25.0,Active,4.23,
EN-507,Camshaft 507,Engine,M,23.61,7.0,75,True,50.0,NRND,0.83,
EN-508,Engine Mount 508,Engine,KG,71.58,28.0,25,False,5.0,Active,0.42,
EN-509,Cylinder Head 509,Engine,KG,136.49,14.0,50,False,50.0,New,,
EN-510,Oil Pump 510,Engine,EA,19.87,21.0,300,False,50.0,Active,1.71,
EN-511,Turbocharger Unit 511,Engine,KG,41.56,14.0,200,False,100.0,EOL,2.82,
EN-512,Piston Assembly 512,Engine,EA,61.15,28.0,150,False,5.0,Active,2.27,
EN-513,Engine Mount 513,Engine,EA,22.6,14.0,300,False,1.0,Active,3.93,
EN-514,Fuel Injector 514,Engine,EA,4.2,21.0,100,False,,Active,33.81,
EN-515,Air Filter Housing 515,Engine,EA,,75.0,50,True,10.0,Active,7.72,
EN-516,Cylinder Head 516,Engine,EA,9.49,60.0,500,False,10.0,Active,0.75,
EN-517,Cylinder Head 517,Engine,KG,35.96,21.0,100,False,50.0,Active,6.63,
EN-518,Air Filter Housing 518,Engine,EA,11.84,60.0,75,False,10.0,Active,9.9,
EN-519,Camshaft 519,Engine,EA,19.13,14.0,100,False,25.0,Active,0.62,
EN-520,Oil Pump 520,Engine,EA,32.41,14.0,50,False,50.0,Active,0.54,
EN-521,Cylinder Head 521,Engine,EA,71.3,35.0,300,False,50.0,Active,1.23,
EN-522,Cylinder Head 522,Engine,EA,35.97,35.0,150,False,,Active,6.62,
EN-523,Fuel Injector 523,Engine,L,9.67,14.0,75,False,25.0,Active,31.28,
EN-524,Cylinder Head 524,Engine,EA,12.4,21.0,300,False,,Active,0.77,
EN-525,Engine Mount 525,Engine,EA,114.02,,75,False,50.0,Active,3.12,
EN-526,Camshaft 526,Engine,EA,52.95,14.0,500,False,50.0,New,1.5,
EN-527,Oil Pump 527,Engine,EA,2.25,21.0,100,False,50.0,Active,1.14,
EN-528,Piston Assembly 528,Engine,EA,23.67,7.0,100,False,50.0,Active,9.34,
EN-529,Oil Pump 529,Engine,L,3.86,35.0,25,False,1.0,Active,0.32,
EN-530,Camshaft 530,Engine,L,13.76,35.0,25,False,1.0,Active,0.43,
EN-531,Crankshaft Sensor Bracket 531,Engine,EA,167.88,35.0,25,False,50.0,Active,3.87,
EN-532,Engine Mount 532,Engine,EA,2.76,7.0,25,False,100.0,Active,,
EN-533,Crankshaft Sensor Bracket 533,Engine,EA,29.38,35.0,100,False,10.0,NRND,,
EN-534,Camshaft 534,Engine,EA,15.41,60.0,150,False,5.0,Active,2.88,
EN-535,Fuel Injector 535,Engine,EA,34.46,7.0,200,False,,Active,1.7,
EN-536,Piston Assembly 536,Engine,EA,72.67,21.0,200,False,25.0,Active,0.68,
EN-537,Oil Pump 537,Engine,EA,36.09,28.0,50,False,100.0,Active,12.29,
EN-538,Turbocharger Unit 538,Engine,EA,37.64,35.0,100,False,1.0,Active,,
EN-539,Exhaust Manifold 539,Engine,EA,78.78,21.0,200,False,100.0,New,0.33,
EN-540,Oil Pump 540,Engine,KG,69.74,7.0,100,False,10.0,Active,1.61,
EN-541,Fuel Injector 541,Engine,EA,10.8,21.0,75,False,100.0,Active,0.98,
EN-542,Piston Assembly 542,Engine,EA,,21.0,50,False,1.0,Active,2.74,
EN-543,Exhaust Manifold 543,Engine,EA,16.65,14.0,150,False,10.0,Active,7.96,
EN-544,Engine Mount 544,Engine,EA,28.32,60.0,300,False,50.0,Active,19.26,
EN-545,Camshaft 545,Engine,EA,83.42,60.0,500,False,50.0,New,3.92,
EN-546,Camshaft 546,Engine,L,30.88,14.0,500,False,25.0,Active,1.82,
EN-547,Engine Mount 547,Engine,KG,18.46,21.0,300,False,10.0,Active,32.62,
EN-548,Exhaust Manifold 548,Engine,EA,7.3,21.0,25,False,50.0,Active,4.55,
EN-549,Crankshaft Sensor Bracket 549,Engine,EA,32.89,28.0,100,False,1.0,EOL,7.01,
EN-550,Piston Assembly 550,Engine,EA,7.13,7.0,300,False,1.0,Active,13.09,
EN-551,Engine Mount 551,Engine,EA,39.64,14.0,200,False,1.0,New,5.27,
EN-552,Exhaust Manifold 552,Engine,EA,26.69,,200,False,100.0,Active,2.87,
EN-553,Cylinder Head 553,Engine,EA,103.13,35.0,500,False,,Active,12.26,
EN-554,Oil Pump 554,Engine,EA,63.2,21.0,75,False,50.0,NRND,1.84,
EN-555,Fuel Injector 555,Engine,KG,15.71,21.0,500,False,100.0,Active,2.75,
EN-556,Engine Mount 556,Engine,EA,21.91,28.0,100,False,100.0,Active,1.48,
EN-557,Fuel Injector 557,Engine,EA,74.34,7.0,200,False,25.0,Active,,
EN-558,Crankshaft Sensor Bracket 558,Engine,EA,6.67,21.0,300,False,5.0,Active,6.63,
EN-559,Crankshaft Sensor Bracket 559,Engine,M,14.23,28.0,100,False,100.0,Active,,
EN-560,Cylinder Head 560,Engine,L,47.68,28.0,25,False,50.0,Active,0.71,
EN-561,Camshaft 561,Engine,EA,,14.0,100,False,1.0,Active,1.0,
EN-562,Engine Mount 562,Engine,KG,11.26,7.0,200,False,25.0,New,5.2,
EN-563,Piston Assembly 563,Engine,EA,7.72,45.0,25,False,5.0,Active,5.72,
EN-564,Camshaft 564,Engine,EA,15.22,45.0,500,False,50.0,Active,15.47,
EN-565,Exhaust Manifold 565,Engine,KG,34.49,28.0,75,False,100.0,Active,5.54,
EN-566,Camshaft 566,Engine,EA,98.8,28.0,50,False,100.0,Active,9.74,
EN-567,Piston Assembly 567,Engine,EA,40.07,75.0,50,False,10.0,Active,3.19,
EN-568,Oil Pump 568,Engine,KG,25.62,45.0,50,False,25.0,EOL,55.87,
EN-569,Crankshaft Sensor Bracket 569,Engine,EA,17.66,28.0,300,False,100.0,Active,1.09,
EN-570,Oil Pump 570,Engine,EA,25.03,35.0,200,True,50.0,Active,2.48,
EN-571,Engine Mount 571,Engine,M,,21.0,200,False,10.0,New,4.27,
EN-572,Camshaft 572,Engine,EA,41.19,21.0,300,False,1.0,Active,2.19,
EN-573,Engine Mount 573,Engine,KG,55.07,21.0,75,False,5.0,Active,4.03,
EN-574,Oil Pump 574,Engine,EA,25.59,,75,False,50.0,Active,0.53,
EN-575,Crankshaft Sensor Bracket 575,Engine,EA,147.22,60.0,150,False,10.0,Active,0.3,
EN-576,Turbocharger Unit 576,Engine,EA,8.38,14.0,200,False,25.0,Active,1.72,
EN-577,Cylinder Head 577,Engine,EA,95.89,14.0,300,False,50.0,Active,4.01,
EN-578,Engine Mount 578,Engine,EA,59.7,28.0,75,False,5.0,New,5.12,
EN-579,Engine Mount 579,Engine,M,4.71,45.0,200,True,5.0,New,1.44,
EN-580,Turbocharger Unit 580,Engine,KG,217.04,35.0,25,False,1.0,New,8.26,
EN-581,Exhaust Manifold 581,Engine,KG,42.2,21.0,500,False,100.0,EOL,0.78,
EN-582,Exhaust Manifold 582,Engine,EA,48.06,35.0,25,False,25.0,Active,2.72,
EN-583,Oil Pump 583,Engine,EA,23.8,90.0,200,False,100.0,New,1.57,
EN-584,Engine Mount 584,Engine,EA,9.23,60.0,200,False,25.0,New,2.68,
EN-585,Crankshaft Sensor Bracket 585,Engine,EA,9.8,75.0,150,False,50.0,Active,19.24,
EN-586,Fuel Injector 586,Engine,EA,6.84,28.0,100,False,5.0,Active,0.57,
EN-587,Oil Pump 587,Engine,EA,163.05,14.0,500,False,10.0,Active,0.31,
EN-588,Oil Pump 588,Engine,KG,3.76,14.0,300,False,50.0,Active,0.86,
EN-589,Cylinder Head 589,Engine,EA,13.69,28.0,100,False,5.0,Active,1.93,
EN-590,Engine Mount 590,Engine,EA,8.63,14.0,100,False,5.0,Active,41.53,
EN-591,Exhaust Manifold 591,Engine,KG,12.74,7.0,100,False,,Active,0.45,
EN-592,Exhaust Manifold 592,Engine,EA,5.22,21.0,300,False,,Active,1.72,
EN-593,Camshaft 593,Engine,EA,15.54,7.0,500,False,5.0,Active,30.88,
EN-594,Air Filter Housing 594,Engine,EA,6.41,21.0,50,False,10.0,Active,,
EN-595,Air Filter Housing 595,Engine,L,130.04,60.0,50,False,,Active,30.14,
EN-596,Air Filter Housing 596,Engine,M,5.87,35.0,200,False,25.0,Active,1.1,
EN-597,Cylinder Head 597,Engine,EA,14.5,60.0,150,False,1.0,Active,0.96,
EN-598,Crankshaft Sensor Bracket 598,Engine,EA,5.99,45.0,150,False,50.0,Active,,
EN-599,Air Filter Housing 599,Engine,EA,117.19,35.0,150,False,1.0,Active,5.98,
EN-600,Turbocharger Unit 600,Engine,KG,1.45,21.0,25,False,25.0,Active,,
EN-601,Piston Assembly 601,Engine,KG,14.1,45.0,75,False,,Active,1.18,
EN-602,Oil Pump 602,Engine,L,,45.0,75,True,5.0,Active,6.48,
EN-603,Crankshaft Sensor Bracket 603,Engine,KG,7.54,21.0,100,False,1.0,Active,0.66,
EN-604,Exhaust Manifold 604,Engine,EA,18.75,14.0,100,False,5.0,Active,7.25,
EN-605,Camshaft 605,Engine,KG,17.91,28.0,300,False,10.0,Active,0.2,
EN-606,Piston Assembly 606,Engine,EA,301.83,14.0,150,True,5.0,Active,12.82,
EN-607,Cylinder Head 607,Engine,KG,37.71,7.0,25,False,100.0,EOL,4.26,
EN-608,Oil Pump 608,Engine,EA,9.08,14.0,100,False,50.0,Active,,
EN-609,Cylinder Head 609,Engine,EA,26.46,7.0,300,False,50.0,Active,0.91,
EN-610,Cylinder Head 610,Engine,EA,5.47,21.0,200,False,10.0,NRND,,
EN-611,Turbocharger Unit 611,Engine,L,98.6,60.0,25,False,25.0,Active,8.25,
EN-612,Fuel Injector 612,Engine,EA,31.68,75.0,300,False,10.0,New,,
EN-613,Fuel Injector 613,Engine,EA,25.63,60.0,50,False,25.0,Active,1.32,
EN-614,Cylinder Head 614,Engine,EA,70.07,7.0,500,False,100.0,Active,0.12,
EN-615,Air Filter Housing 615,Engine,EA,31.41,14.0,50,False,1.0,Active,30.6,
EN-616,Exhaust Manifold 616,Engine,EA,11.11,21.0,50,False,1.0,Active,7.31,
EN-617,Piston Assembly 617,Engine,M,13.9,,100,False,5.0,Active,5.77,
EN-618,Air Filter Housing 618,Engine,EA,115.0,7.0,100,False,10.0,Active,16.72,
EN-619,Engine Mount 619,Engine,EA,,28.0,25,False,50.0,Active,2.06,
EN-620,Exhaust Manifold 620,Engine,EA,7.55,,150,False,1.0,Active,18.77,
EN-621,Cylinder Head 621,Engine,EA,5.15,45.0,200,False,1.0,Active,20.36,
EN-622,Engine Mount 622,Engine,EA,48.21,21.0,200,False,50.0,Active,,
EN-623,Air Filter Housing 623,Engine,M,134.31,7.0,500,False,,EOL,7.45,
EN-624,Engine Mount 624,Engine,M,5.87,21.0,300,False,5.0,Active,1.23,
EN-625,Cylinder Head 625,Engine,EA,40.23,60.0,500,False,100.0,Active,0.36,
EN-626,Turbocharger Unit 626,Engine,EA,92.9,7.0,200,False,1.0,New,0.77,
EN-627,Fuel Injector 627,Engine,EA,18.86,45.0,25,False,1.0,Active,0.6,
EN-628,Piston Assembly 628,Engine,KG,,45.0,300,False,100.0,Active,2.43,
EN-629,Engine Mount 629,Engine,M,24.63,35.0,25,False,5.0,Active,5.68,
EN-630,Cylinder Head 630,Engine,EA,16.04,14.0,75,False,1.0,Active,,
EN-631,Turbocharger Unit 631,Engine,EA,11.84,45.0,50,False,1.0,New,1.48,
EN-632,Crankshaft Sensor Bracket 632,Engine,M,53.4,14.0,150,False,,Active,0.07,
EN-633,Air Filter Housing 633,Engine,KG,123.95,14.0,300,True,50.0,NRND,4.22,
EN-634,Fuel Injector 634,Engine,EA,38.4,14.0,100,False,10.0,NRND,1.14,
EN-635,Crankshaft Sensor Bracket 635,Engine,L,3.96,35.0,300,False,50.0,Active,1.45,
EN-636,Cylinder Head 636,Engine,EA,45.66,21.0,300,False,50.0,NRND,0.95,
EN-637,Piston Assembly 637,Engine,EA,59.81,28.0,150,False,25.0,Active,13.5,
EN-638,Air Filter Housing 638,Engine,EA,,35.0,100,False,25.0,New,3.84,
EN-639,Turbocharger Unit 639,Engine,EA,,28.0,500,False,25.0,Active,0.74,
EN-640,Air Filter Housing 640,Engine,EA,2.81,,75,False,100.0,Active,3.54,
EN-641,Crankshaft Sensor Bracket 641,Engine,M,14.66,60.0,75,False,50.0,Active,2.03,
EN-642,Crankshaft Sensor Bracket 642,Engine,EA,30.25,28.0,25,False,25.0,Active,11.04,
EN-643,Exhaust Manifold 643,Engine,EA,69.87,35.0,25,False,10.0,Active,1.24,
EN-644,Camshaft 644,Engine,L,2.39,45.0,150,False,100.0,Active,10.61,
EN-645,Air Filter Housing 645,Engine,L,5.2,90.0,200,False,25.0,NRND,3.87,
EN-646,Exhaust Manifold 646,Engine,M,25.98,21.0,200,False,5.0,Active,0.42,
EN-647,Crankshaft Sensor Bracket 647,Engine,EA,10.85,45.0,50,False,5.0,Active,29.79,
EN-648,Engine Mount 648,Engine,EA,109.4,,150,False,25.0,Active,0.43,
EN-649,Crankshaft Sensor Bracket 649,Engine,KG,31.05,75.0,75,False,25.0,Active,12.91,
EN-650,Air Filter Housing 650,Engine,EA,16.22,35.0,300,False,,EOL,3.63,
EN-651,Turbocharger Unit 651,Engine,KG,13.01,60.0,150,False,100.0,Active,2.42,
EN-652,Air Filter Housing 652,Engine,KG,6.91,21.0,100,False,10.0,Active,0.69,
EN-653,Air Filter Housing 653,Engine,EA,19.94,21.0,50,False,,Active,1.26,
EN-654,Oil Pump 654,Engine,KG,15.8,35.0,75,False,50.0,Active,1.34,
EN-655,Cylinder Head 655,Engine,EA,13.19,45.0,200,False,5.0,Active,1.25,
EN-656,Oil Pump 656,Engine,EA,22.49,14.0,100,False,100.0,Active,3.64,
EN-657,Crankshaft Sensor Bracket 657,Engine,EA,35.55,35.0,25,False,5.0,Active,1.0,
EN-658,Air Filter Housing 658,Engine,EA,15.32,14.0,75,False,1.0,Active,7.28,
EN-659,Cylinder Head 659,Engine,EA,6.23,14.0,150,False,100.0,Active,,
EN-660,Oil Pump 660,Engine,EA,76.14,14.0,100,False,10.0,Active,3.05,
EN-661,Air Filter Housing 661,Engine,EA,17.9,21.0,500,False,50.0,Active,3.11,
EN-662,Piston Assembly 662,Engine,EA,3.09,60.0,50,False,10.0,Active,1.75,
EN-663,Oil Pump 663,Engine,EA,90.4,45.0,300,False,100.0,Active,4.36,
EN-664,Cylinder Head 664,Engine,EA,10.09,21.0,25,False,5.0,Active,8.4,
EN-665,Oil Pump 665,Engine,KG,49.57,21.0,50,False,10.0,Active,2.87,
EN-666,Camshaft 666,Engine,EA,175.24,,25,False,100.0,Active,0.66,
EN-667,Camshaft 667,Engine,M,33.05,14.0,300,False,5.0,Active,7.33,
EN-668,Crankshaft Sensor Bracket 668,Engine,EA,9.08,60.0,50,False,5.0,Active,3.5,
EN-669,Piston Assembly 669,Engine,M,54.78,28.0,100,False,100.0,Active,10.57,
EN-670,Turbocharger Unit 670,Engine,EA,3.32,75.0,200,False,1.0,Active,1.48,
EN-671,Turbocharger Unit 671,Engine,EA,95.66,14.0,150,False,10.0,Active,1.31,
EN-672,Cylinder Head 672,Engine,KG,2.78,,50,False,25.0,Active,1.15,
EN-673,Engine Mount 673,Engine,EA,,7.0,300,True,25.0,Active,7.83,
EN-674,Turbocharger Unit 674,Engine,EA,3.42,45.0,150,False,50.0,Active,0.15,
EN-675,Cylinder Head 675,Engine,KG,,35.0,300,False,1.0,Active,4.87,
EN-676,Piston Assembly 676,Engine,KG,148.93,14.0,300,False,10.0,Active,0.98,
EN-677,Engine Mount 677,Engine,M,45.9,21.0,100,False,5.0,Active,6.07,
EN-678,Engine Mount 678,Engine,KG,16.48,35.0,75,False,10.0,Active,2.01,
EN-679,Camshaft 679,Engine,EA,23.73,75.0,50,False,50.0,Active,11.96,
EN-680,Crankshaft Sensor Bracket 680,Engine,KG,39.97,21.0,150,False,100.0,Active,16.77,
EN-681,Air Filter Housing 681,Engine,EA,36.94,28.0,300,False,50.0,Active,1.21,
EN-682,Engine Mount 682,Engine,EA,261.5,14.0,200,False,5.0,Active,4.55,
EN-683,Fuel Injector 683,Engine,EA,103.4,14.0,75,False,100.0,Active,13.59,
EN-684,Cylinder Head 684,Engine,EA,33.15,14.0,100,False,5.0,EOL,10.41,
EN-685,Engine Mount 685,Engine,EA,,14.0,50,False,5.0,Active,8.35,
EN-686,Engine Mount 686,Engine,EA,22.11,14.0,200,False,,Active,0.75,
EN-687,Exhaust Manifold 687,Engine,EA,53.01,75.0,300,False,1.0,Active,1.53,
EN-688,Fuel Injector 688,Engine,L,12.76,21.0,75,False,25.0,Active,9.06,
EN-689,Exhaust Manifold 689,Engine,EA,34.21,45.0,100,False,1.0,Active,0.59,
EN-690,Engine Mount 690,Engine,EA,3.8,14.0,300,False,1.0,Active,26.69,
EN-691,Air Filter Housing 691,Engine,KG,2.36,7.0,75,False,100.0,Active,3.27,
EN-692,Fuel Injector 692,Engine,EA,5.7,21.0,75,False,25.0,Active,2.19,
EN-693,Camshaft 693,Engine,KG,4.32,,25,False,10.0,Active,48.77,
EN-694,Oil Pump 694,Engine,EA,53.63,45.0,25,False,10.0,Active,5.43,
EN-695,Engine Mount 695,Engine,KG,23.52,75.0,200,False,5.0,Active,3.38,
EN-696,Engine Mount 696,Engine,EA,,21.0,25,False,5.0,New,0.3,
EN-697,Crankshaft Sensor Bracket 697,Engine,EA,11.14,21.0,300,False,,Active,0.91,
EN-698,Crankshaft Sensor Bracket 698,Engine,KG,18.94,35.0,100,False,100.0,Active,1.6,
EN-699,Exhaust Manifold 699,Engine,KG,54.38,7.0,500,False,1.0,Active,0.09,
EN-700,Cylinder Head 700,Engine,EA,52.58,21.0,50,False,50.0,Active,13.69,
